	index	stat_comp	pval_comp	fdr_comp	df.test_comp	df.dna_comp	df.rna.full_comp	df.rna.red_comp	logFC_comp	dupe_info	is_ctrl	tile_type	native_status
1055	1177__WILDTYPE_SNP_INDIV	0.16924793467637803	0.680781058550297	0.8461715358671009	1.0	26.0	5.0	4.0	0.146584733491263	1177	sequence	WILDTYPE_SNP_INDIV	no effect
1056	2700__WILDTYPE_SNP_INDIV	14.409892569008699	0.000147027902921442	0.00559989608031744	1.0	26.0	5.0	4.0	0.791104363015721	2700	sequence	WILDTYPE_SNP_INDIV	significant effect
1057	266__WILDTYPE_SNP_INDIV	0.883952205869491	0.347121482226939	0.613559514971665	1.0	23.0	5.0	4.0	0.39975353129680297	266	sequence	WILDTYPE_SNP_INDIV	no effect
1058	4413__WILDTYPE_SNP_INDIV	0.514193255585269	0.473329240313018	0.717016106143363	1.0	26.0	5.0	4.0	0.144189099580661	4413	sequence	WILDTYPE_SNP_INDIV	no effect
1059	866__WILDTYPE_SNP_INDIV	0.0388234562042271	0.8437988280700409	0.9272607818028471	1.0	26.0	5.0	4.0	0.0416661699985962	866	sequence	WILDTYPE_SNP_INDIV	no effect
1060	4451__WILDTYPE_SNP_INDIV	26.7052987753441	2.3697078535553604e-07	2.9926915761084698e-05	1.0	26.0	5.0	4.0	-1.50956968754408	4451	sequence	WILDTYPE_SNP_INDIV	significant effect
1061	940__WILDTYPE_SNP_INDIV	2.26021810525708	0.132735365600079	0.372168080616784	1.0	26.0	5.0	4.0	0.278082704558828	940	sequence	WILDTYPE_SNP_INDIV	no effect
1062	80__WILDTYPE_SNP_INDIV	0.0401278098383955	0.8412308928814269	0.9254193568492	1.0	26.0	5.0	4.0	0.038059489057072994	80	sequence	WILDTYPE_SNP_INDIV	no effect
1063	1789__WILDTYPE_SNP_INDIV	3.8223805956558903	0.0505723370794393	0.21458589358464103	1.0	26.0	5.0	4.0	0.292225509756493	1789	sequence	WILDTYPE_SNP_INDIV	no effect
1064	2922__WILDTYPE_SNP_INDIV	1.62777000047208	0.202011766456182	0.46931012185230797	1.0	26.0	5.0	4.0	-0.290359582120024	2922	sequence	WILDTYPE_SNP_INDIV	no effect
1065	139__WILDTYPE_SNP_INDIV	0.16252898015	0.6868387395118579	0.8490428161325	1.0	26.0	5.0	4.0	0.0712785393673254	139	sequence	WILDTYPE_SNP_INDIV	no effect
1066	2502__WILDTYPE_SNP_INDIV	0.953464517148177	0.32883899934262795	0.5991261798956999	1.0	24.0	5.0	4.0	-0.39123953821650603	2502	sequence	WILDTYPE_SNP_INDIV	no effect
1067	394__WILDTYPE_SNP_INDIV	0.8941041277957991	0.34436754621058896	0.611628369453967	1.0	25.0	5.0	4.0	-0.313084104109946	394	sequence	WILDTYPE_SNP_INDIV	no effect
1068	359__WILDTYPE_SNP_INDIV	2.58458333198087	0.10790880105656099	0.333881540772237	1.0	23.0	5.0	4.0	0.671912055139891	359	sequence	WILDTYPE_SNP_INDIV	no effect
1069	408__WILDTYPE_SNP_INDIV	11.094832295743101	0.000865686120812109	0.0178180903523561	1.0	24.0	5.0	4.0	1.21901471939945	408	sequence	WILDTYPE_SNP_INDIV	significant effect
1070	1248__WILDTYPE_SNP_INDIV	3.21967297544097	0.0727581643361497	0.268191297444697	1.0	26.0	5.0	4.0	0.274130637081111	1248	sequence	WILDTYPE_SNP_INDIV	no effect
1071	154__WILDTYPE_SNP_INDIV	0.0137852184986968	0.906534787486587	0.9588848237046801	1.0	23.0	5.0	4.0	-0.0546026257551745	154	sequence	WILDTYPE_SNP_INDIV	no effect
1072	298__WILDTYPE_SNP_INDIV	0.401862233599786	0.5261290857367299	0.756261980951298	1.0	26.0	5.0	4.0	-0.145482688636935	298	sequence	WILDTYPE_SNP_INDIV	no effect
1073	4304__WILDTYPE_SNP_INDIV	7.4679165563893495	0.00628081951497848	0.0633228001100456	1.0	26.0	5.0	4.0	0.5643201239773791	4304	sequence	WILDTYPE_SNP_INDIV	no effect
1074	350__WILDTYPE_SNP_INDIV	2.4924752915003396	0.11439168684941599	0.34224794587927	1.0	23.0	5.0	4.0	0.937325682026605	350	sequence	WILDTYPE_SNP_INDIV	no effect
1075	4692__WILDTYPE_SNP_INDIV	1.8049236726676001	0.179118384803762	0.4376726724405561	1.0	16.0	5.0	4.0	-1.34057100253005	4692	sequence	WILDTYPE_SNP_INDIV	no effect
1076	2059__WILDTYPE_SNP_INDIV	0.02492336045907	0.874558181024775	0.943783384469957	1.0	25.0	5.0	4.0	0.0673484674277544	2059	sequence	WILDTYPE_SNP_INDIV	no effect
1077	1415__WILDTYPE_SNP_INDIV	1.12503851024576	0.288836113352075	0.563465247144963	1.0	22.0	5.0	4.0	-0.588090223908375	1415	sequence	WILDTYPE_SNP_INDIV	no effect
1078	1100__WILDTYPE_SNP_INDIV	0.7516544282293579	0.38595293400837305	0.6460088578319089	1.0	24.0	5.0	4.0	0.34470422805009804	1100	sequence	WILDTYPE_SNP_INDIV	no effect
1079	953__WILDTYPE_SNP_INDIV	0.320317624103154	0.571416827013952	0.782977861840292	1.0	26.0	5.0	4.0	-0.162258906169132	953	sequence	WILDTYPE_SNP_INDIV	no effect
1080	3206__WILDTYPE_SNP_INDIV	1.6941330438871798	0.19305703788558104	0.456844538862378	1.0	26.0	5.0	4.0	-0.4791182499682129	3206	sequence	WILDTYPE_SNP_INDIV	no effect
1081	3694__WILDTYPE_SNP_INDIV	0.3331776626585	0.563793929001844	0.779500739060746	1.0	24.0	5.0	4.0	-0.329410846319917	3694	sequence	WILDTYPE_SNP_INDIV	no effect
1082	1009__WILDTYPE_SNP_INDIV	0.018861231342953	0.890765059455294	0.9510081246553861	1.0	24.0	5.0	4.0	0.0546546638692947	1009	sequence	WILDTYPE_SNP_INDIV	no effect
1083	666__WILDTYPE_SNP_INDIV	6.10223033703051	0.013501137739866997	0.101237437521284	1.0	26.0	5.0	4.0	-0.8166135630838001	666	sequence	WILDTYPE_SNP_INDIV	no effect
1084	2019__WILDTYPE_SNP_INDIV	0.0525797624807183	0.8186335970415061	0.9157628513291809	1.0	20.0	5.0	4.0	-0.158641742458107	2019	sequence	WILDTYPE_SNP_INDIV	no effect
1085	1245__WILDTYPE_SNP_INDIV	0.43952368073632897	0.50735244400365	0.7420860648502041	1.0	26.0	5.0	4.0	-0.208222315291828	1245	sequence	WILDTYPE_SNP_INDIV	no effect
1086	1168__WILDTYPE_SNP_INDIV	0.00662256989198795	0.9351404112471321	0.971792731393457	1.0	26.0	5.0	4.0	-0.0122096484409219	1168	sequence	WILDTYPE_SNP_INDIV	no effect
1087	3862__WILDTYPE_SNP_INDIV	0.0029382668069502	0.9567712140549359	0.9810413332481851	1.0	24.0	5.0	4.0	0.0204019703777265	3862	sequence	WILDTYPE_SNP_INDIV	no effect
1088	385__WILDTYPE_SNP_INDIV	1.79461896869861	0.180364399041181	0.439283898872056	1.0	25.0	5.0	4.0	-0.613053345324231	385	sequence	WILDTYPE_SNP_INDIV	no effect
1089	1960__WILDTYPE_SNP_INDIV	5.30036047375825	0.0213210115088265	0.1313472839934	1.0	25.0	5.0	4.0	1.30027315895053	1960	sequence	WILDTYPE_SNP_INDIV	no effect
1090	2711__WILDTYPE_SNP_INDIV	0.0493275498602088	0.8242375452334408	0.919006864880908	1.0	21.0	5.0	4.0	-0.117642343958199	2711	sequence	WILDTYPE_SNP_INDIV	no effect
1091	3341__WILDTYPE_SNP_INDIV	4.94808607830078	0.0261195687977497	0.146949367714421	1.0	11.0	5.0	4.0	-1.15169934602637	3341	sequence	WILDTYPE_SNP_INDIV	no effect
1092	686__WILDTYPE_SNP_INDIV	0.15136016421138299	0.6972389107678101	0.8559860661997241	1.0	23.0	5.0	4.0	0.164136196481008	686	sequence	WILDTYPE_SNP_INDIV	no effect
1093	745__WILDTYPE_SNP_INDIV	10.3639646197475	0.00128498946569573	0.0235785288098849	1.0	26.0	5.0	4.0	0.88612064032131	745	sequence	WILDTYPE_SNP_INDIV	significant effect
1094	1724__WILDTYPE_SNP_INDIV	1.29661032619867	0.25483331602162396	0.525320053087532	1.0	20.0	5.0	4.0	-0.651822703264158	1724	sequence	WILDTYPE_SNP_INDIV	no effect
1095	583__WILDTYPE_SNP_INDIV	0.0304975777339678	0.861366007527034	0.937332093490818	1.0	25.0	5.0	4.0	-0.0649964716658957	583	sequence	WILDTYPE_SNP_INDIV	no effect
1096	3247__WILDTYPE_SNP_INDIV	94.77301805017241	2.13516219580857e-22	1.02466433776853e-19	1.0	7.0	5.0	4.0	-4.52718867615192	3247	sequence	WILDTYPE_SNP_INDIV	significant effect
1097	821__WILDTYPE_SNP_INDIV	4.60956881855918	0.0317940265959766	0.16512936540486098	1.0	25.0	5.0	4.0	-0.8475733139966841	821	sequence	WILDTYPE_SNP_INDIV	no effect
1098	4561__WILDTYPE_SNP_INDIV	0.21217702742785602	0.645066397223077	0.828326969365728	1.0	23.0	5.0	4.0	0.25539024749092804	4561	sequence	WILDTYPE_SNP_INDIV	no effect
1099	84__WILDTYPE_SNP_INDIV	10.3315509012452	0.00130775273059703	0.0238627580005139	1.0	25.0	5.0	4.0	1.3348421557818	84	sequence	WILDTYPE_SNP_INDIV	significant effect
1100	43__WILDTYPE_SNP_INDIV	0.0009751957982189199	0.9750876102497509	0.987419348730076	1.0	26.0	5.0	4.0	0.0050474788589216	43	sequence	WILDTYPE_SNP_INDIV	no effect
1101	872__WILDTYPE_SNP_INDIV	2.3453593061767597	0.125656585682135	0.361743224168307	1.0	24.0	5.0	4.0	-0.766021440083268	872	sequence	WILDTYPE_SNP_INDIV	no effect
1102	674__WILDTYPE_SNP_INDIV	4.99069367259625	0.0254839909393884	0.14507434462411	1.0	11.0	5.0	4.0	-2.30737153962802	674	sequence	WILDTYPE_SNP_INDIV	no effect
1103	744__WILDTYPE_SNP_INDIV	7.307451746381051	0.00686692380106753	0.0660408162751966	1.0	25.0	5.0	4.0	1.30127315323419	744	sequence	WILDTYPE_SNP_INDIV	no effect
1104	1970__WILDTYPE_SNP_INDIV	0.8273432975474859	0.36304186885458395	0.626846594398522	1.0	26.0	5.0	4.0	-0.15819437915667	1970	sequence	WILDTYPE_SNP_INDIV	no effect
1105	4147__WILDTYPE_SNP_INDIV	0.27319875414946204	0.6011940476785961	0.8025397037022479	1.0	25.0	5.0	4.0	-0.194024399966255	4147	sequence	WILDTYPE_SNP_INDIV	no effect
1106	2054__WILDTYPE_SNP_INDIV	0.15706708814877898	0.6918712586753039	0.8522305365458891	1.0	26.0	5.0	4.0	0.149088257971974	2054	sequence	WILDTYPE_SNP_INDIV	no effect
1107	2189__WILDTYPE_SNP_INDIV	2.53038598302339	0.111672896518114	0.337905567711493	1.0	17.0	5.0	4.0	1.04541817262855	2189	sequence	WILDTYPE_SNP_INDIV	no effect
1108	3882__WILDTYPE_SNP_INDIV	9.704811756032539	0.0018378614894334802	0.0288060382082273	1.0	26.0	5.0	4.0	0.6151444711172261	3882	sequence	WILDTYPE_SNP_INDIV	significant effect
1109	1116__WILDTYPE_SNP_INDIV	4.85526254717615	0.0275619186752079	0.15179622535018802	1.0	25.0	5.0	4.0	0.64662802325638	1116	sequence	WILDTYPE_SNP_INDIV	no effect
1110	3252__WILDTYPE_SNP_INDIV	5.27802230342991	0.0215962651413055	0.131690567233958	1.0	19.0	5.0	4.0	-1.93432051911345	3252	sequence	WILDTYPE_SNP_INDIV	no effect
1111	4316__WILDTYPE_SNP_INDIV	2.34658957056331	0.125557428307384	0.361674728959864	1.0	26.0	5.0	4.0	-0.549213892745709	4316	sequence	WILDTYPE_SNP_INDIV	no effect
1112	4049__WILDTYPE_SNP_INDIV	0.768036838846001	0.38082505791145294	0.641238875519717	1.0	26.0	5.0	4.0	0.154319554534452	4049	sequence	WILDTYPE_SNP_INDIV	no effect
1113	2696__WILDTYPE_SNP_INDIV	6.25366474545831	0.0123936632353488	0.0951275428872804	1.0	17.0	5.0	4.0	2.48691455245264	2696	sequence	WILDTYPE_SNP_INDIV	no effect
1114	2724__WILDTYPE_SNP_INDIV	0.232827537651929	0.6294351318009599	0.819495170242216	1.0	26.0	5.0	4.0	0.161637517096513	2724	sequence	WILDTYPE_SNP_INDIV	no effect
1115	2438__WILDTYPE_SNP_INDIV	3.49312880964953	0.0616240125011379	0.24240461966636104	1.0	26.0	5.0	4.0	0.432517331644945	2438	sequence	WILDTYPE_SNP_INDIV	no effect
1116	562__WILDTYPE_SNP_INDIV	2.34345958184178	0.125809871479531	0.3618968498191649	1.0	25.0	5.0	4.0	0.877020807299878	562	sequence	WILDTYPE_SNP_INDIV	no effect
1117	4059__WILDTYPE_SNP_INDIV	0.82477228966161	0.3637885450760511	0.6275417785118511	1.0	8.0	5.0	4.0	-0.712628676644088	4059	sequence	WILDTYPE_SNP_INDIV	no effect
1118	2534__WILDTYPE_SNP_INDIV	7.33885966657272	0.00674796324524197	0.0655535943601543	1.0	26.0	5.0	4.0	0.413825760646452	2534	sequence	WILDTYPE_SNP_INDIV	no effect
1119	3767__WILDTYPE_SNP_INDIV	1.88638769874797	0.16960991664397002	0.423715767815935	1.0	26.0	5.0	4.0	0.308871329322271	3767	sequence	WILDTYPE_SNP_INDIV	no effect
1120	3162__WILDTYPE_SNP_INDIV	2.39711972990972	0.12155887900261801	0.35515423127843604	1.0	26.0	5.0	4.0	0.360916916469699	3162	sequence	WILDTYPE_SNP_INDIV	no effect
1121	3843__WILDTYPE_SNP_INDIV	0.8857434149774691	0.34663341470743897	0.613392207994456	1.0	24.0	5.0	4.0	-0.430861103007724	3843	sequence	WILDTYPE_SNP_INDIV	no effect
1122	3384__WILDTYPE_SNP_INDIV	4.58853868481901	0.0321864448301051	0.166267759676722	1.0	26.0	5.0	4.0	0.45156726601914704	3384	sequence	WILDTYPE_SNP_INDIV	no effect
1123	3187__WILDTYPE_SNP_INDIV	1.60312771052577	0.20546053117481	0.474040908224959	1.0	26.0	5.0	4.0	0.134063641221815	3187	sequence	WILDTYPE_SNP_INDIV	no effect
1124	4480__WILDTYPE_SNP_INDIV	0.0898217317795797	0.7644039091564789	0.8887366840145121	1.0	25.0	5.0	4.0	0.125054080339367	4480	sequence	WILDTYPE_SNP_INDIV	no effect
1125	2508__WILDTYPE_SNP_INDIV	2.63788487332272	0.104342376838366	0.32840536505051005	1.0	23.0	5.0	4.0	0.912034891644571	2508	sequence	WILDTYPE_SNP_INDIV	no effect
1126	1233__WILDTYPE_SNP_INDIV	1.6674704613869802	0.19659768812006698	0.46229378765055107	1.0	26.0	5.0	4.0	0.26427135811225305	1233	sequence	WILDTYPE_SNP_INDIV	no effect
1127	762__WILDTYPE_SNP_INDIV	5.93097998133726	0.014876966360366999	0.107337510990216	1.0	20.0	5.0	4.0	-1.4162485371172402	762	sequence	WILDTYPE_SNP_INDIV	no effect
1128	4502__WILDTYPE_SNP_INDIV	0.0236472564573091	0.8777858495975921	0.9459901846438008	1.0	10.0	5.0	4.0	0.180555630389247	4502	sequence	WILDTYPE_SNP_INDIV	no effect
1129	370__WILDTYPE_SNP_INDIV	1.29268058681146	0.25555453974519	0.526580608088091	1.0	26.0	5.0	4.0	0.200848230445159	370	sequence	WILDTYPE_SNP_INDIV	no effect
1130	1928__WILDTYPE_SNP_INDIV	0.00838002448199404	0.9270615588007741	0.9682913155839691	1.0	25.0	5.0	4.0	-0.0246803541007516	1928	sequence	WILDTYPE_SNP_INDIV	no effect
1131	4142__WILDTYPE_SNP_INDIV	8.38066381837587	0.0037923388806364398	0.0464271282861589	1.0	21.0	5.0	4.0	-1.3867996834906202	4142	sequence	WILDTYPE_SNP_INDIV	significant effect
1132	1450__WILDTYPE_SNP_INDIV	1.09505757794727	0.295353323653942	0.5691342947918261	1.0	25.0	5.0	4.0	0.305023974858074	1450	sequence	WILDTYPE_SNP_INDIV	no effect
1133	1958__WILDTYPE_SNP_INDIV	4.78094659443263	0.0287762983099278	0.155866202696776	1.0	14.0	5.0	4.0	1.41359850976665	1958	sequence	WILDTYPE_SNP_INDIV	no effect
1134	2608__WILDTYPE_SNP_INDIV	16.7228718171516	4.32563549397734e-05	0.00218379742281497	1.0	26.0	5.0	4.0	1.6138538909069398	2608	sequence	WILDTYPE_SNP_INDIV	significant effect
1135	1538__WILDTYPE_SNP_INDIV	4.4923936356781295	0.0340459757065103	0.171272753869708	1.0	25.0	5.0	4.0	-0.703471364461316	1538	sequence	WILDTYPE_SNP_INDIV	no effect
1136	1542__WILDTYPE_SNP_INDIV	0.671360025750346	0.41257784168896205	0.6699726666114421	1.0	26.0	5.0	4.0	-0.24883636312121998	1542	sequence	WILDTYPE_SNP_INDIV	no effect
1137	3818__WILDTYPE_SNP_INDIV	0.819662686528545	0.36527880681305697	0.6283986161689711	1.0	25.0	5.0	4.0	0.490737737858707	3818	sequence	WILDTYPE_SNP_INDIV	no effect
1138	4001__WILDTYPE_SNP_INDIV	3.18451961508674	0.0743388447062149	0.27170762813794797	1.0	22.0	5.0	4.0	-0.952700659387046	4001	sequence	WILDTYPE_SNP_INDIV	no effect
1139	4092__WILDTYPE_SNP_INDIV	1.10245242963583	0.29372852782338	0.56839024044274	1.0	23.0	5.0	4.0	0.35737494814135295	4092	sequence	WILDTYPE_SNP_INDIV	no effect
1140	2651__WILDTYPE_SNP_INDIV	6.58454971316314	0.0102867633455888	0.0847181007710542	1.0	26.0	5.0	4.0	0.483926877944463	2651	sequence	WILDTYPE_SNP_INDIV	no effect
1141	3719__WILDTYPE_SNP_INDIV	0.8409919608485551	0.359113223578351	0.623060144595989	1.0	19.0	5.0	4.0	0.535649479505222	3719	sequence	WILDTYPE_SNP_INDIV	no effect
1142	4436__WILDTYPE_SNP_INDIV	0.0596396158755397	0.807066451499573	0.909478985208894	1.0	26.0	5.0	4.0	-0.0731861639012039	4436	sequence	WILDTYPE_SNP_INDIV	no effect
1143	2305__WILDTYPE_SNP_INDIV	3.89609193383058	0.0483985678342029	0.20981456823517602	1.0	26.0	5.0	4.0	0.516885340568021	2305	sequence	WILDTYPE_SNP_INDIV	no effect
1144	2297__WILDTYPE_SNP_INDIV	0.27145741882895896	0.602355794878702	0.8034200832748442	1.0	25.0	5.0	4.0	0.165164815758975	2297	sequence	WILDTYPE_SNP_INDIV	no effect
1145	777__WILDTYPE_SNP_INDIV	0.24240700317716302	0.622473029838242	0.815519538682425	1.0	20.0	5.0	4.0	-0.331045309125836	777	sequence	WILDTYPE_SNP_INDIV	no effect
1146	2441__WILDTYPE_SNP_INDIV	1.39849244335096	0.236976147881288	0.510054190361586	1.0	26.0	5.0	4.0	-0.44179596855898207	2441	sequence	WILDTYPE_SNP_INDIV	no effect
1147	81__WILDTYPE_SNP_INDIV	2.04141466654232	0.15306723643054598	0.40261235244195	1.0	22.0	5.0	4.0	-0.9169050330321659	81	sequence	WILDTYPE_SNP_INDIV	no effect
1148	2583__WILDTYPE_SNP_INDIV	11.55978518982	0.000673936386843864	0.0152557581153948	1.0	25.0	5.0	4.0	-1.56860945078818	2583	sequence	WILDTYPE_SNP_INDIV	significant effect
1149	1875__WILDTYPE_SNP_INDIV	1.29037460708355	0.255978926827249	0.527228699503848	1.0	23.0	5.0	4.0	0.424515709447544	1875	sequence	WILDTYPE_SNP_INDIV	no effect
1150	1826__WILDTYPE_SNP_INDIV	0.6119375549042161	0.43405921780391404	0.689523398292281	1.0	26.0	5.0	4.0	0.200396754921935	1826	sequence	WILDTYPE_SNP_INDIV	no effect
1151	20__WILDTYPE_SNP_INDIV	4.27597089554132	0.0386548746749244	0.18410943502526603	1.0	12.0	5.0	4.0	2.27134144165404	20	sequence	WILDTYPE_SNP_INDIV	no effect
1152	2092__WILDTYPE_SNP_INDIV	2.88446824535129	0.0894375291771046	0.30226105811332693	1.0	18.0	5.0	4.0	0.9949082350376021	2092	sequence	WILDTYPE_SNP_INDIV	no effect
1153	2073__WILDTYPE_SNP_INDIV	2.53386072368426	0.111427286229071	0.33758809760941305	1.0	23.0	5.0	4.0	0.859318176436961	2073	sequence	WILDTYPE_SNP_INDIV	no effect
1154	2811__WILDTYPE_SNP_INDIV	4.511058532593321	0.0336763933422739	0.17029822091630403	1.0	12.0	5.0	4.0	1.31437347095128	2811	sequence	WILDTYPE_SNP_INDIV	no effect
1155	3628__WILDTYPE_SNP_INDIV	0.374299686346603	0.540669848357559	0.7647887824489351	1.0	26.0	5.0	4.0	-0.205299482808737	3628	sequence	WILDTYPE_SNP_INDIV	no effect
1156	2294__WILDTYPE_SNP_INDIV	11.285631823453699	0.0007810924537525129	0.0168600518942865	1.0	25.0	5.0	4.0	1.58863760784873	2294	sequence	WILDTYPE_SNP_INDIV	significant effect
1157	3821__WILDTYPE_SNP_INDIV	5.78880389691221	0.0161285592481263	0.111047671004592	1.0	19.0	5.0	4.0	1.3606388700540801	3821	sequence	WILDTYPE_SNP_INDIV	no effect
1158	3820__WILDTYPE_SNP_INDIV	0.401180392424521	0.526480281925969	0.756261980951298	1.0	25.0	5.0	4.0	0.245699035717762	3820	sequence	WILDTYPE_SNP_INDIV	no effect
1159	4538__WILDTYPE_SNP_INDIV	0.0925023048383764	0.7610197743978759	0.8864433924918459	1.0	23.0	5.0	4.0	0.131984488333725	4538	sequence	WILDTYPE_SNP_INDIV	no effect
1160	3531__WILDTYPE_SNP_INDIV	4.72408510177047e-06	0.9982658024200429	1.0	1.0	26.0	5.0	4.0	-0.000456886572344747	3531	sequence	WILDTYPE_SNP_INDIV	no effect
1161	1640__WILDTYPE_SNP_INDIV	7.27016180119608	0.007010948734573271	0.067156772409615	1.0	26.0	5.0	4.0	-0.40966529253368494	1640	sequence	WILDTYPE_SNP_INDIV	no effect
1162	1145__WILDTYPE_SNP_INDIV	0.0677701028557749	0.7946116126902599	0.9030386402038271	1.0	26.0	5.0	4.0	0.0751103629270741	1145	sequence	WILDTYPE_SNP_INDIV	no effect
1163	105__WILDTYPE_SNP_INDIV	0.536422655427714	0.4639190870695589	0.710838984306135	1.0	26.0	5.0	4.0	-0.290987049165205	105	sequence	WILDTYPE_SNP_INDIV	no effect
1164	2082__WILDTYPE_SNP_INDIV	0.7674866335589741	0.38099570711368796	0.641238875519717	1.0	24.0	5.0	4.0	0.36200671033761206	2082	sequence	WILDTYPE_SNP_INDIV	no effect
1165	4470__WILDTYPE_SNP_INDIV	9.338437830163231	0.0022439672993887104	0.0330331259808786	1.0	25.0	5.0	4.0	1.04942871484113	4470	sequence	WILDTYPE_SNP_INDIV	significant effect
1166	3200__WILDTYPE_SNP_INDIV	6.6227189224127905	0.010068601002838002	0.0841798191857485	1.0	26.0	5.0	4.0	-0.48962553257832	3200	sequence	WILDTYPE_SNP_INDIV	no effect
1167	260__WILDTYPE_SNP_INDIV	7.66254289321591	0.00563789870607827	0.0592041047931502	1.0	23.0	5.0	4.0	1.3086101537093202	260	sequence	WILDTYPE_SNP_INDIV	no effect
1168	432__WILDTYPE_SNP_INDIV	1.38434951072441	0.23936165461407002	0.510274745696485	1.0	26.0	5.0	4.0	0.38840008000023796	432	sequence	WILDTYPE_SNP_INDIV	no effect
1169	74__WILDTYPE_SNP_INDIV	0.21378658715048	0.643815566924005	0.8278837702686659	1.0	26.0	5.0	4.0	-0.104328827289454	74	sequence	WILDTYPE_SNP_INDIV	no effect
1170	3319__WILDTYPE_SNP_INDIV	0.0012277169570325	0.9720488081706479	0.986882861349197	1.0	15.0	5.0	4.0	-0.0275112672783172	3319	sequence	WILDTYPE_SNP_INDIV	no effect
1171	3567__WILDTYPE_SNP_INDIV	0.816146467096587	0.36630926277811604	0.629401414991829	1.0	24.0	5.0	4.0	0.49090100603744996	3567	sequence	WILDTYPE_SNP_INDIV	no effect
1172	248__WILDTYPE_SNP_INDIV	11.038408535635	0.0008924344002336461	0.0181474266386494	1.0	26.0	5.0	4.0	1.1784168447896899	248	sequence	WILDTYPE_SNP_INDIV	significant effect
1173	3845__WILDTYPE_SNP_INDIV	3.6688159069779	0.0554395569618069	0.22659607757286399	1.0	26.0	5.0	4.0	0.6797742066349011	3845	sequence	WILDTYPE_SNP_INDIV	no effect
1174	2741__WILDTYPE_SNP_INDIV	7.309026930259511	0.00686090692661477	0.0660408162751966	1.0	15.0	5.0	4.0	2.03613685336734	2741	sequence	WILDTYPE_SNP_INDIV	no effect
1175	2190__WILDTYPE_SNP_INDIV	5.96036737918746	0.0146309921467345	0.10638504744269502	1.0	25.0	5.0	4.0	-1.11992622330727	2190	sequence	WILDTYPE_SNP_INDIV	no effect
1176	3972__WILDTYPE_SNP_INDIV	0.7972725247775542	0.371910092891721	0.635130334157727	1.0	25.0	5.0	4.0	0.422521282089545	3972	sequence	WILDTYPE_SNP_INDIV	no effect
1177	2350__WILDTYPE_SNP_INDIV	5.3403785317439105	0.0208369479884079	0.12986394482164598	1.0	26.0	5.0	4.0	0.674968980510249	2350	sequence	WILDTYPE_SNP_INDIV	no effect
1178	391__WILDTYPE_SNP_INDIV	0.679244726279393	0.409846921258611	0.667409357013937	1.0	8.0	5.0	4.0	1.21375478682292	391	sequence	WILDTYPE_SNP_INDIV	no effect
1179	1454__WILDTYPE_SNP_INDIV	8.79692748921775	0.0030173828110620603	0.0398909644911482	1.0	24.0	5.0	4.0	1.26511843944007	1454	sequence	WILDTYPE_SNP_INDIV	significant effect
1180	1921__WILDTYPE_SNP_INDIV	0.292477183570099	0.588637448536293	0.7939491611932741	1.0	26.0	5.0	4.0	-0.0852501313716273	1921	sequence	WILDTYPE_SNP_INDIV	no effect
1181	4233__WILDTYPE_SNP_INDIV	3.9295683518091695	0.0474441205763106	0.20812096402716102	1.0	25.0	5.0	4.0	0.677186160671708	4233	sequence	WILDTYPE_SNP_INDIV	no effect
1182	3996__WILDTYPE_SNP_INDIV	0.548770636248719	0.45882044697983004	0.7066364971297191	1.0	26.0	5.0	4.0	-0.237986057920793	3996	sequence	WILDTYPE_SNP_INDIV	no effect
1183	285__WILDTYPE_SNP_INDIV	0.162851833611512	0.686544360510955	0.8490428161325	1.0	26.0	5.0	4.0	-0.11478462225094699	285	sequence	WILDTYPE_SNP_INDIV	no effect
1184	2174__WILDTYPE_SNP_INDIV	10.868738389037599	0.000978011308412366	0.0193945300374832	1.0	25.0	5.0	4.0	0.988478280201117	2174	sequence	WILDTYPE_SNP_INDIV	significant effect
1185	3929__WILDTYPE_SNP_INDIV	0.14186819151927899	0.7064307955760041	0.8613004542411679	1.0	26.0	5.0	4.0	-0.17676735909189897	3929	sequence	WILDTYPE_SNP_INDIV	no effect
1186	649__WILDTYPE_SNP_INDIV	1.00797022417873	0.315389601989175	0.5877882329887579	1.0	26.0	5.0	4.0	0.31490096020742697	649	sequence	WILDTYPE_SNP_INDIV	no effect
1187	470__WILDTYPE_SNP_INDIV	2.44146595918073	0.118165748301017	0.349400755450759	1.0	25.0	5.0	4.0	0.503889037314508	470	sequence	WILDTYPE_SNP_INDIV	no effect
1188	2490__WILDTYPE_SNP_INDIV	2.85309980168631	0.09119794292992302	0.30605519449000107	1.0	26.0	5.0	4.0	0.297588367488438	2490	sequence	WILDTYPE_SNP_INDIV	no effect
1189	2409__WILDTYPE_SNP_INDIV	0.7871308229891841	0.37496911404879296	0.636650716422247	1.0	26.0	5.0	4.0	0.20197052642273397	2409	sequence	WILDTYPE_SNP_INDIV	no effect
1190	4235__WILDTYPE_SNP_INDIV	22.9505703362396	1.6622088434708001e-06	0.000166186254996174	1.0	21.0	5.0	4.0	3.49249522455347	4235	sequence	WILDTYPE_SNP_INDIV	significant effect
