	index	stat_comp	pval_comp	fdr_comp	df.test_comp	df.dna_comp	df.rna.full_comp	df.rna.red_comp	logFC_comp	dupe_info	is_ctrl	tile_type	native_status
1162	3531__WILDTYPE_SNP_INDIV	0.121455378622159	0.72746134339899	0.8134432797523381	1.0	26.0	5.0	4.0	-0.0282127355898468	3531	sequence	WILDTYPE_SNP_INDIV	no effect
1163	1640__WILDTYPE_SNP_INDIV	5.903153890396419	0.0151137977439425	0.0408761462900324	1.0	26.0	5.0	4.0	-0.18037374190824	1640	sequence	WILDTYPE_SNP_INDIV	significant effect
1164	1145__WILDTYPE_SNP_INDIV	0.245519554539442	0.620247717268146	0.7315117863044681	1.0	26.0	5.0	4.0	-0.0583150224655105	1145	sequence	WILDTYPE_SNP_INDIV	no effect
1165	105__WILDTYPE_SNP_INDIV	39.62670730500621	3.07449870224102e-10	9.721079449322601e-09	1.0	26.0	5.0	4.0	-0.7848767109085749	105	sequence	WILDTYPE_SNP_INDIV	significant effect
1166	2082__WILDTYPE_SNP_INDIV	1.58045450197528	0.20869523830596498	0.329280799507048	1.0	24.0	5.0	4.0	0.175689564888517	2082	sequence	WILDTYPE_SNP_INDIV	no effect
1167	4470__WILDTYPE_SNP_INDIV	3.62854692539008	0.0567963844934142	0.12003668596101501	1.0	25.0	5.0	4.0	-0.214858791282515	4470	sequence	WILDTYPE_SNP_INDIV	no effect
1168	3200__WILDTYPE_SNP_INDIV	15.310235245327	9.12209167923915e-05	0.000569360683252252	1.0	26.0	5.0	4.0	-0.460570059058642	3200	sequence	WILDTYPE_SNP_INDIV	significant effect
1169	260__WILDTYPE_SNP_INDIV	1.21861881201812	0.269631881103025	0.40144077465338796	1.0	23.0	5.0	4.0	0.161151950376646	260	sequence	WILDTYPE_SNP_INDIV	no effect
1170	432__WILDTYPE_SNP_INDIV	5.915003904498009	0.0150124696754262	0.0406478474704779	1.0	26.0	5.0	4.0	0.28287148939461304	432	sequence	WILDTYPE_SNP_INDIV	significant effect
1171	74__WILDTYPE_SNP_INDIV	2.2771424352354197	0.131293580824998	0.232240320001818	1.0	26.0	5.0	4.0	0.141762154945235	74	sequence	WILDTYPE_SNP_INDIV	no effect
1172	3319__WILDTYPE_SNP_INDIV	4.28508565147524	0.0384481453276313	0.0877406393374151	1.0	15.0	5.0	4.0	0.625789434620034	3319	sequence	WILDTYPE_SNP_INDIV	no effect
1173	3567__WILDTYPE_SNP_INDIV	1.4968129866472302	0.221162387885635	0.344094022718797	1.0	24.0	5.0	4.0	-0.14483971932337697	3567	sequence	WILDTYPE_SNP_INDIV	no effect
1174	248__WILDTYPE_SNP_INDIV	39.5515883831777	3.19506445854982e-10	9.97109077129248e-09	1.0	26.0	5.0	4.0	0.915699689170021	248	sequence	WILDTYPE_SNP_INDIV	significant effect
1175	3845__WILDTYPE_SNP_INDIV	0.25485481898022	0.613677206287225	0.725543088171317	1.0	26.0	5.0	4.0	0.0710746453910243	3845	sequence	WILDTYPE_SNP_INDIV	no effect
1176	2741__WILDTYPE_SNP_INDIV	11.5652108098367	0.000671972713588466	0.00305534613198313	1.0	15.0	5.0	4.0	0.83192613622877	2741	sequence	WILDTYPE_SNP_INDIV	significant effect
1177	2190__WILDTYPE_SNP_INDIV	5.4412444641539	0.019666652559111	0.0511737586351314	1.0	25.0	5.0	4.0	-0.388776132698752	2190	sequence	WILDTYPE_SNP_INDIV	no effect
1178	3972__WILDTYPE_SNP_INDIV	15.4602190858693	8.42601156367303e-05	0.000537074424071785	1.0	25.0	5.0	4.0	0.7268634248395429	3972	sequence	WILDTYPE_SNP_INDIV	significant effect
1179	2350__WILDTYPE_SNP_INDIV	6.90121756315511	0.008613706695687541	0.0258572606992344	1.0	26.0	5.0	4.0	0.28098708111652193	2350	sequence	WILDTYPE_SNP_INDIV	significant effect
1180	391__WILDTYPE_SNP_INDIV	0.128885287021433	0.7195906226331329	0.8070834381271501	1.0	8.0	5.0	4.0	-0.153981930396237	391	sequence	WILDTYPE_SNP_INDIV	no effect
1181	1454__WILDTYPE_SNP_INDIV	22.409343321448198	2.20299701707171e-06	2.31170385677874e-05	1.0	24.0	5.0	4.0	0.849440042944173	1454	sequence	WILDTYPE_SNP_INDIV	significant effect
1182	1921__WILDTYPE_SNP_INDIV	6.481189858963719	0.0109021978271351	0.0311880730697685	1.0	26.0	5.0	4.0	-0.2284865236381	1921	sequence	WILDTYPE_SNP_INDIV	significant effect
1183	4233__WILDTYPE_SNP_INDIV	15.1546690188607	9.9053062970944e-05	0.000609024168541246	1.0	25.0	5.0	4.0	0.513823064917153	4233	sequence	WILDTYPE_SNP_INDIV	significant effect
1184	3996__WILDTYPE_SNP_INDIV	83.68544874027481	5.8010656226875e-20	8.71247543207378e-18	1.0	26.0	5.0	4.0	-1.05339371085814	3996	sequence	WILDTYPE_SNP_INDIV	significant effect
1185	285__WILDTYPE_SNP_INDIV	10.2621393235336	0.00135788126772827	0.00553048929890007	1.0	26.0	5.0	4.0	0.36504385827690206	285	sequence	WILDTYPE_SNP_INDIV	significant effect
1186	2174__WILDTYPE_SNP_INDIV	14.8550814925011	0.00011609487631918999	0.0006879802411714269	1.0	25.0	5.0	4.0	0.423188926919026	2174	sequence	WILDTYPE_SNP_INDIV	significant effect
1187	3929__WILDTYPE_SNP_INDIV	6.49395430493428	0.0108241944194466	0.0310388295822556	1.0	26.0	5.0	4.0	0.33049437071459997	3929	sequence	WILDTYPE_SNP_INDIV	significant effect
1188	649__WILDTYPE_SNP_INDIV	0.00046156867438185096	0.9828594475119259	0.9877922427315591	1.0	26.0	5.0	4.0	0.00234472366064655	649	sequence	WILDTYPE_SNP_INDIV	no effect
1189	470__WILDTYPE_SNP_INDIV	7.906427655872901	0.0049259449699024	0.0162373741600486	1.0	25.0	5.0	4.0	-0.29574097932319393	470	sequence	WILDTYPE_SNP_INDIV	significant effect
1190	2490__WILDTYPE_SNP_INDIV	5.17001088368124	0.0229800719428849	0.0577324755658676	1.0	26.0	5.0	4.0	0.15850721943355	2490	sequence	WILDTYPE_SNP_INDIV	no effect
1191	2409__WILDTYPE_SNP_INDIV	0.0964002918763072	0.7561929522719542	0.83546283416529	1.0	26.0	5.0	4.0	0.031128717633950004	2409	sequence	WILDTYPE_SNP_INDIV	no effect
1192	4235__WILDTYPE_SNP_INDIV	9.25417360087795	0.00234959337141628	0.0087332913712503	1.0	21.0	5.0	4.0	0.5802089379868929	4235	sequence	WILDTYPE_SNP_INDIV	significant effect
1193	3421__WILDTYPE_SNP_INDIV	1.12810328799719	0.288180272834582	0.42212569071715994	1.0	23.0	5.0	4.0	-0.19007038814150798	3421	sequence	WILDTYPE_SNP_INDIV	no effect
1194	2614__WILDTYPE_SNP_INDIV	0.179726760598442	0.671608163365694	0.7710006190256421	1.0	25.0	5.0	4.0	0.0501052779165244	2614	sequence	WILDTYPE_SNP_INDIV	no effect
1195	3510__WILDTYPE_SNP_INDIV	16.1392513342857	5.8851604918350406e-05	0.00039669118266142	1.0	22.0	5.0	4.0	0.581407137043273	3510	sequence	WILDTYPE_SNP_INDIV	significant effect
1196	1877__WILDTYPE_SNP_INDIV	10.311984907995301	0.00132169051089805	0.00542446165275494	1.0	26.0	5.0	4.0	0.338254962627484	1877	sequence	WILDTYPE_SNP_INDIV	significant effect
1197	1782__WILDTYPE_SNP_INDIV	7.412865463531491	0.00647590991088764	0.0203303402523025	1.0	26.0	5.0	4.0	-0.19825156695109503	1782	sequence	WILDTYPE_SNP_INDIV	significant effect
1198	1968__WILDTYPE_SNP_INDIV	0.19216986576020603	0.66111675994631	0.762497515791208	1.0	17.0	5.0	4.0	0.08319630766185801	1968	sequence	WILDTYPE_SNP_INDIV	no effect
1199	1257__WILDTYPE_SNP_INDIV	0.801330803895553	0.370695778673131	0.508297524115357	1.0	22.0	5.0	4.0	0.13373912150195402	1257	sequence	WILDTYPE_SNP_INDIV	no effect
1200	1142__WILDTYPE_SNP_INDIV	0.18551875973344104	0.6666727839982011	0.7667759910944449	1.0	26.0	5.0	4.0	0.047484100726674	1142	sequence	WILDTYPE_SNP_INDIV	no effect
1201	4543__WILDTYPE_SNP_INDIV	3.7906658118122296	0.0515391433369569	0.11137460561034801	1.0	20.0	5.0	4.0	-0.294883872373266	4543	sequence	WILDTYPE_SNP_INDIV	no effect
1202	1763__WILDTYPE_SNP_INDIV	11.974706433995399	0.000539275619413516	0.0025431190061733	1.0	26.0	5.0	4.0	0.23490522048657397	1763	sequence	WILDTYPE_SNP_INDIV	significant effect
1203	2572__WILDTYPE_SNP_INDIV	15.272122946603801	9.30801115473227e-05	0.000577962553096167	1.0	26.0	5.0	4.0	-0.29415868272782897	2572	sequence	WILDTYPE_SNP_INDIV	significant effect
1204	1356__WILDTYPE_SNP_INDIV	3.8717443024120297	0.0491054617511965	0.107321895941906	1.0	26.0	5.0	4.0	0.24206800920368698	1356	sequence	WILDTYPE_SNP_INDIV	no effect
1205	1865__WILDTYPE_SNP_INDIV	0.11779698491318401	0.7314362292238571	0.8156107929582042	1.0	26.0	5.0	4.0	0.0397715483225104	1865	sequence	WILDTYPE_SNP_INDIV	no effect
1206	1860__WILDTYPE_SNP_INDIV	13.660170925280001	0.00021905155945094298	0.0012004125367402901	1.0	26.0	5.0	4.0	0.392773438479103	1860	sequence	WILDTYPE_SNP_INDIV	significant effect
1207	330__WILDTYPE_SNP_INDIV	3.06667075919268	0.0799129738900435	0.157531481753712	1.0	26.0	5.0	4.0	0.155999512952355	330	sequence	WILDTYPE_SNP_INDIV	no effect
1208	3506__WILDTYPE_SNP_INDIV	0.450340815267054	0.502173151057057	0.6309657945046321	1.0	16.0	5.0	4.0	-0.17951139828662696	3506	sequence	WILDTYPE_SNP_INDIV	no effect
1209	1405__WILDTYPE_SNP_INDIV	0.556959475128224	0.455487916897789	0.5892530090473149	1.0	26.0	5.0	4.0	-0.0611669041601583	1405	sequence	WILDTYPE_SNP_INDIV	no effect
1210	3096__WILDTYPE_SNP_INDIV	30.2748617029915	3.74954109276289e-08	6.90432739150132e-07	1.0	26.0	5.0	4.0	0.43416785821876297	3096	sequence	WILDTYPE_SNP_INDIV	significant effect
1211	1081__WILDTYPE_SNP_INDIV	2.24619802709003	0.133943135331438	0.23528169166772303	1.0	26.0	5.0	4.0	0.16018926629738198	1081	sequence	WILDTYPE_SNP_INDIV	no effect
1212	1914__WILDTYPE_SNP_INDIV	0.0459842220620885	0.8302044816305171	0.890815525500395	1.0	24.0	5.0	4.0	-0.0347318326393806	1914	sequence	WILDTYPE_SNP_INDIV	no effect
1213	1314__WILDTYPE_SNP_INDIV	8.400664084814139	0.0037508396089992397	0.0129967809378878	1.0	20.0	5.0	4.0	-0.5493650657621989	1314	sequence	WILDTYPE_SNP_INDIV	significant effect
1214	3621__WILDTYPE_SNP_INDIV	3.46976275139036	0.0625002742569855	0.12891687471204802	1.0	26.0	5.0	4.0	0.276183281409732	3621	sequence	WILDTYPE_SNP_INDIV	no effect
1215	4572__WILDTYPE_SNP_INDIV	8.201611803009651	0.0041853192434933295	0.0141749166919951	1.0	26.0	5.0	4.0	0.24002973469828895	4572	sequence	WILDTYPE_SNP_INDIV	significant effect
1216	1596__WILDTYPE_SNP_INDIV	27.233014370533105	1.80352593641226e-07	2.68351258526233e-06	1.0	26.0	5.0	4.0	0.593993270881649	1596	sequence	WILDTYPE_SNP_INDIV	significant effect
1217	1355__WILDTYPE_SNP_INDIV	1.3360716363677099	0.24772793291866899	0.37676596379972205	1.0	23.0	5.0	4.0	0.161332640715326	1355	sequence	WILDTYPE_SNP_INDIV	no effect
1218	3047__WILDTYPE_SNP_INDIV	23.4916046012518	1.2546003786152e-06	1.4440241427474601e-05	1.0	25.0	5.0	4.0	0.411332361394244	3047	sequence	WILDTYPE_SNP_INDIV	significant effect
1219	3868__WILDTYPE_SNP_INDIV	0.51710677717665	0.47207846462503394	0.603246237965411	1.0	26.0	5.0	4.0	-0.0998966551057252	3868	sequence	WILDTYPE_SNP_INDIV	no effect
1220	2364__WILDTYPE_SNP_INDIV	3.9088226355206603	0.0480332366458108	0.10526572518001198	1.0	26.0	5.0	4.0	0.20520052149336301	2364	sequence	WILDTYPE_SNP_INDIV	no effect
1221	1511__WILDTYPE_SNP_INDIV	2.11771644345799	0.14560349767089198	0.251444631622819	1.0	21.0	5.0	4.0	-0.23337906059177999	1511	sequence	WILDTYPE_SNP_INDIV	no effect
1222	3189__WILDTYPE_SNP_INDIV	2.1962479973281	0.138347117990204	0.24160474166457802	1.0	23.0	5.0	4.0	-0.15092908089066598	3189	sequence	WILDTYPE_SNP_INDIV	no effect
1223	2661__WILDTYPE_SNP_INDIV	0.106980960386068	0.743607801474129	0.8260508814045741	1.0	16.0	5.0	4.0	-0.0750407537303055	2661	sequence	WILDTYPE_SNP_INDIV	no effect
1224	3738__WILDTYPE_SNP_INDIV	34.962169594254604	3.3617370264040604e-09	8.038063755670611e-08	1.0	26.0	5.0	4.0	0.6993576683506401	3738	sequence	WILDTYPE_SNP_INDIV	significant effect
1225	488__WILDTYPE_SNP_INDIV	8.12570249483497	0.004364207042897071	0.014636691589786	1.0	26.0	5.0	4.0	-0.19775886232027803	488	sequence	WILDTYPE_SNP_INDIV	significant effect
1226	3042__WILDTYPE_SNP_INDIV	0.00238236605855491	0.961071121349924	0.9752761421469041	1.0	26.0	5.0	4.0	-0.0049557067435128796	3042	sequence	WILDTYPE_SNP_INDIV	no effect
1227	3888__WILDTYPE_SNP_INDIV	6.22116922770692	0.0126231723434749	0.0352920106356838	1.0	26.0	5.0	4.0	0.190026514791594	3888	sequence	WILDTYPE_SNP_INDIV	significant effect
1228	3379__WILDTYPE_SNP_INDIV	4.11709387442806	0.0424519437573352	0.0953061641640649	1.0	26.0	5.0	4.0	0.19460747348854102	3379	sequence	WILDTYPE_SNP_INDIV	no effect
1229	3940__WILDTYPE_SNP_INDIV	7.72719374285907	0.00543952273628465	0.0176518205743309	1.0	25.0	5.0	4.0	-0.340349747936672	3940	sequence	WILDTYPE_SNP_INDIV	significant effect
1230	4009__WILDTYPE_SNP_INDIV	0.0659143896177738	0.797381051330754	0.866036911343639	1.0	26.0	5.0	4.0	-0.0349114834598061	4009	sequence	WILDTYPE_SNP_INDIV	no effect
1231	3021__WILDTYPE_SNP_INDIV	12.4075288310355	0.00042760634934216	0.00210847171219567	1.0	24.0	5.0	4.0	0.46869944795927004	3021	sequence	WILDTYPE_SNP_INDIV	significant effect
1232	1421__WILDTYPE_SNP_INDIV	0.656193258515032	0.417907091768443	0.5517751327030589	1.0	26.0	5.0	4.0	-0.0877416007611174	1421	sequence	WILDTYPE_SNP_INDIV	no effect
1233	1560__WILDTYPE_SNP_INDIV	33.0724684465029	8.878707130534291e-09	1.90495832452446e-07	1.0	23.0	5.0	4.0	-0.8034810500982231	1560	sequence	WILDTYPE_SNP_INDIV	significant effect
1234	522__WILDTYPE_SNP_INDIV	0.5706250392252061	0.4500106493111621	0.584211556074944	1.0	19.0	5.0	4.0	0.1596640062518	522	sequence	WILDTYPE_SNP_INDIV	no effect
1235	935__WILDTYPE_SNP_INDIV	0.483684780163003	0.48675798635745793	0.617734059264311	1.0	26.0	5.0	4.0	-0.0895696743539931	935	sequence	WILDTYPE_SNP_INDIV	no effect
1236	2126__WILDTYPE_SNP_INDIV	0.9222222367134241	0.336892161207706	0.47295480824473707	1.0	26.0	5.0	4.0	0.109498393940299	2126	sequence	WILDTYPE_SNP_INDIV	no effect
1237	1579__WILDTYPE_SNP_INDIV	8.90508824201197	0.00284377135722141	0.0102529370913774	1.0	26.0	5.0	4.0	-0.449471983032404	1579	sequence	WILDTYPE_SNP_INDIV	significant effect
1238	1215__WILDTYPE_SNP_INDIV	22.6950869331044	1.89852671582439e-06	2.05040885309035e-05	1.0	26.0	5.0	4.0	0.4525361770130689	1215	sequence	WILDTYPE_SNP_INDIV	significant effect
1239	3256__WILDTYPE_SNP_INDIV	2.6971519896815197	0.10052767687047198	0.188872562564304	1.0	19.0	5.0	4.0	0.274540294890284	3256	sequence	WILDTYPE_SNP_INDIV	no effect
1240	2964__WILDTYPE_SNP_INDIV	5.010328517616929	0.0251965253873657	0.0619726207838689	1.0	26.0	5.0	4.0	-0.23898986959326896	2964	sequence	WILDTYPE_SNP_INDIV	no effect
1241	2043__WILDTYPE_SNP_INDIV	12.7959716251253	0.000347366525407353	0.00175730896958709	1.0	26.0	5.0	4.0	-0.359388727566399	2043	sequence	WILDTYPE_SNP_INDIV	significant effect
1242	1087__WILDTYPE_SNP_INDIV	8.21462995938282	0.00415539881127992	0.0141098838076445	1.0	26.0	5.0	4.0	-0.280928336016557	1087	sequence	WILDTYPE_SNP_INDIV	significant effect
1243	3223__WILDTYPE_SNP_INDIV	29.556689226746602	5.43049140185467e-08	9.388108517019258e-07	1.0	26.0	5.0	4.0	-0.36050929186848296	3223	sequence	WILDTYPE_SNP_INDIV	significant effect
1244	3828__WILDTYPE_SNP_INDIV	1.28570883561042	0.256840266175637	0.38731544375278004	1.0	24.0	5.0	4.0	0.155459771716934	3828	sequence	WILDTYPE_SNP_INDIV	no effect
1245	64__WILDTYPE_SNP_INDIV	0.0136772950609156	0.9068997009055071	0.9410289395104259	1.0	26.0	5.0	4.0	-0.0128493334077282	64	sequence	WILDTYPE_SNP_INDIV	no effect
1246	3486__WILDTYPE_SNP_INDIV	2.75694489603984	0.0968329969669101	0.18300408313919395	1.0	26.0	5.0	4.0	0.18114546116460897	3486	sequence	WILDTYPE_SNP_INDIV	no effect
1247	3692__WILDTYPE_SNP_INDIV	7.5918693382418505	0.00586321219025081	0.0187687179878921	1.0	26.0	5.0	4.0	0.36341960527668	3692	sequence	WILDTYPE_SNP_INDIV	significant effect
1248	3670__WILDTYPE_SNP_INDIV	1.188885150018	0.275554550118354	0.40805842311558904	1.0	25.0	5.0	4.0	-0.119455691380074	3670	sequence	WILDTYPE_SNP_INDIV	no effect
1249	3614__WILDTYPE_SNP_INDIV	9.494321188962891	0.00206108822992107	0.00785534499048425	1.0	24.0	5.0	4.0	0.629682972880027	3614	sequence	WILDTYPE_SNP_INDIV	significant effect
1250	1453__WILDTYPE_SNP_INDIV	1.21570171033227	0.270205845480134	0.4020462208599149	1.0	24.0	5.0	4.0	-0.144238645315762	1453	sequence	WILDTYPE_SNP_INDIV	no effect
1251	2389__WILDTYPE_SNP_INDIV	0.265717866704563	0.6062188370331789	0.7199129554686079	1.0	26.0	5.0	4.0	0.0557955231141234	2389	sequence	WILDTYPE_SNP_INDIV	no effect
1252	4277__WILDTYPE_SNP_INDIV	6.20289087547735	0.0127541831930648	0.0355583944967402	1.0	25.0	5.0	4.0	-0.33737199952519603	4277	sequence	WILDTYPE_SNP_INDIV	significant effect
1253	2962__WILDTYPE_SNP_INDIV	0.35295824795935	0.552443295775647	0.6777291392824909	1.0	19.0	5.0	4.0	0.13889453693138298	2962	sequence	WILDTYPE_SNP_INDIV	no effect
1254	4283__WILDTYPE_SNP_INDIV	1.0383833684700199	0.30819775589806503	0.443609454507788	1.0	26.0	5.0	4.0	-0.133439146860473	4283	sequence	WILDTYPE_SNP_INDIV	no effect
1255	2677__WILDTYPE_SNP_INDIV	0.13541633917384402	0.71288099555076	0.8023626450450321	1.0	26.0	5.0	4.0	0.0327722642259749	2677	sequence	WILDTYPE_SNP_INDIV	no effect
1256	3549__WILDTYPE_SNP_INDIV	1.11324807222695	0.291376978046904	0.425511320721186	1.0	25.0	5.0	4.0	-0.157316315175175	3549	sequence	WILDTYPE_SNP_INDIV	no effect
1257	4138__WILDTYPE_SNP_INDIV	14.2863720013186	0.00015699741645155	0.0008993201233208	1.0	26.0	5.0	4.0	-0.49573261098083204	4138	sequence	WILDTYPE_SNP_INDIV	significant effect
1258	450__WILDTYPE_SNP_INDIV	1.46954450979911	0.225417573540589	0.34958272295452403	1.0	26.0	5.0	4.0	0.137030146685346	450	sequence	WILDTYPE_SNP_INDIV	no effect
1259	3690__WILDTYPE_SNP_INDIV	6.431667716415629	0.011210327087331998	0.0319743809980519	1.0	26.0	5.0	4.0	0.30571044231286304	3690	sequence	WILDTYPE_SNP_INDIV	significant effect
1260	2718__WILDTYPE_SNP_INDIV	14.3686026993594	0.00015028745562446001	0.000865007798480427	1.0	21.0	5.0	4.0	0.5461017475029699	2718	sequence	WILDTYPE_SNP_INDIV	significant effect
1261	3194__WILDTYPE_SNP_INDIV	10.976478500746698	0.0009227560690799099	0.00399891612030184	1.0	14.0	5.0	4.0	0.8821580068834141	3194	sequence	WILDTYPE_SNP_INDIV	significant effect
1262	3318__WILDTYPE_SNP_INDIV	4.7334998952706	0.0295806337734498	0.0707990666908366	1.0	26.0	5.0	4.0	0.17148552440175302	3318	sequence	WILDTYPE_SNP_INDIV	no effect
1263	250__WILDTYPE_SNP_INDIV	1.8444373737843303	0.174431749205079	0.28803431304456706	1.0	26.0	5.0	4.0	-0.09617368833816499	250	sequence	WILDTYPE_SNP_INDIV	no effect
1264	1879__WILDTYPE_SNP_INDIV	6.2664411861937905	0.0123046040439025	0.0345824134707576	1.0	26.0	5.0	4.0	-0.248449751525351	1879	sequence	WILDTYPE_SNP_INDIV	significant effect
1265	2794__WILDTYPE_SNP_INDIV	0.6718172963255711	0.412418731486058	0.5475371335696121	1.0	26.0	5.0	4.0	0.137638102357057	2794	sequence	WILDTYPE_SNP_INDIV	no effect
1266	967__WILDTYPE_SNP_INDIV	0.7770223759494	0.378053352846745	0.515797097003262	1.0	26.0	5.0	4.0	-0.0789828278056892	967	sequence	WILDTYPE_SNP_INDIV	no effect
1267	1150__WILDTYPE_SNP_INDIV	0.00803374580573291	0.928580317689953	0.9527137750006222	1.0	26.0	5.0	4.0	-0.00702036667393691	1150	sequence	WILDTYPE_SNP_INDIV	no effect
1268	1120__WILDTYPE_SNP_INDIV	4.64625870515738	0.0311213060741576	0.0738247764029621	1.0	26.0	5.0	4.0	0.247740489378547	1120	sequence	WILDTYPE_SNP_INDIV	no effect
1269	1950__WILDTYPE_SNP_INDIV	0.0430225217669431	0.835682870892867	0.89529466730074	1.0	26.0	5.0	4.0	-0.0206161204988664	1950	sequence	WILDTYPE_SNP_INDIV	no effect
1270	3448__WILDTYPE_SNP_INDIV	13.9926724620036	0.00018352446405154	0.0010315076835862	1.0	26.0	5.0	4.0	-0.335017150762427	3448	sequence	WILDTYPE_SNP_INDIV	significant effect
1271	1647__WILDTYPE_SNP_INDIV	19.691500864004897	9.10052160680402e-06	7.95220124405456e-05	1.0	25.0	5.0	4.0	-0.486228616139135	1647	sequence	WILDTYPE_SNP_INDIV	significant effect
1272	855__WILDTYPE_SNP_INDIV	9.1808853114585	0.00244555701359041	0.0090271482391056	1.0	25.0	5.0	4.0	-0.335704278209224	855	sequence	WILDTYPE_SNP_INDIV	significant effect
1273	3559__WILDTYPE_SNP_INDIV	10.507701212355899	0.00118878051584352	0.00494656204254888	1.0	26.0	5.0	4.0	-0.446970905142742	3559	sequence	WILDTYPE_SNP_INDIV	significant effect
1274	4065__WILDTYPE_SNP_INDIV	25.704950444915102	3.9780530382710205e-07	5.26681071678527e-06	1.0	26.0	5.0	4.0	0.493462960109106	4065	sequence	WILDTYPE_SNP_INDIV	significant effect
1275	4544__WILDTYPE_SNP_INDIV	4.71401605571236	0.0299176823175122	0.0713216176676406	1.0	26.0	5.0	4.0	0.19965754297914498	4544	sequence	WILDTYPE_SNP_INDIV	no effect
1276	3733__WILDTYPE_SNP_INDIV	18.068976973405398	2.1304452779589603e-05	0.00016434863572826298	1.0	26.0	5.0	4.0	-0.448048308918496	3733	sequence	WILDTYPE_SNP_INDIV	significant effect
1277	1414__WILDTYPE_SNP_INDIV	18.3803977572479	1.80909566394463e-05	0.000142299734221242	1.0	26.0	5.0	4.0	0.544576722192861	1414	sequence	WILDTYPE_SNP_INDIV	significant effect
1278	75__WILDTYPE_SNP_INDIV	9.99159131221904	0.0015725665050604699	0.00625124451887562	1.0	26.0	5.0	4.0	-0.33717757697807	75	sequence	WILDTYPE_SNP_INDIV	significant effect
1279	1836__WILDTYPE_SNP_INDIV	13.928164845511198	0.000189931058871708	0.00106017267007831	1.0	26.0	5.0	4.0	0.353605738863294	1836	sequence	WILDTYPE_SNP_INDIV	significant effect
1280	3110__WILDTYPE_SNP_INDIV	20.039660733501503	7.58525287743941e-06	6.78858944673627e-05	1.0	25.0	5.0	4.0	-0.6994871447339189	3110	sequence	WILDTYPE_SNP_INDIV	significant effect
1281	257__WILDTYPE_SNP_INDIV	1.07273509064385	0.30032846986650397	0.435539718219197	1.0	26.0	5.0	4.0	0.137225565403078	257	sequence	WILDTYPE_SNP_INDIV	no effect
1282	1428__WILDTYPE_SNP_INDIV	0.7773470262861791	0.3779537434539749	0.515797097003262	1.0	24.0	5.0	4.0	0.11777520680974302	1428	sequence	WILDTYPE_SNP_INDIV	no effect
1283	4533__WILDTYPE_SNP_INDIV	2.07022867617161	0.150198998893926	0.257621837503286	1.0	26.0	5.0	4.0	0.16508764159099598	4533	sequence	WILDTYPE_SNP_INDIV	no effect
1284	4282__WILDTYPE_SNP_INDIV	0.234373407717612	0.628299804204632	0.737051028486537	1.0	26.0	5.0	4.0	0.0500592480949672	4282	sequence	WILDTYPE_SNP_INDIV	no effect
1285	3770__WILDTYPE_SNP_INDIV	0.0393958286135785	0.842666539124417	0.900436075926012	1.0	26.0	5.0	4.0	-0.0228377835811017	3770	sequence	WILDTYPE_SNP_INDIV	no effect
1286	3173__WILDTYPE_SNP_INDIV	0.676890748681217	0.410659444093312	0.546257760396473	1.0	24.0	5.0	4.0	0.10853846952489699	3173	sequence	WILDTYPE_SNP_INDIV	no effect
1287	2064__WILDTYPE_SNP_INDIV	0.27514137297066604	0.5999035619927621	0.714531974953461	1.0	25.0	5.0	4.0	0.0697106950888671	2064	sequence	WILDTYPE_SNP_INDIV	no effect
1288	1714__WILDTYPE_SNP_INDIV	1.83731752515371	0.175265675388501	0.28887853523873497	1.0	13.0	5.0	4.0	0.517801606182276	1714	sequence	WILDTYPE_SNP_INDIV	no effect
1289	1570__WILDTYPE_SNP_INDIV	0.0114035019041694	0.9149578178516871	0.945043471436752	1.0	26.0	5.0	4.0	0.0135355442707562	1570	sequence	WILDTYPE_SNP_INDIV	no effect
1290	2237__WILDTYPE_SNP_INDIV	3.3420077925029505	0.0675321571595681	0.13775872126862698	1.0	26.0	5.0	4.0	0.196704957878626	2237	sequence	WILDTYPE_SNP_INDIV	no effect
1291	3653__WILDTYPE_SNP_INDIV	3.5697633024083197	0.0588406978670555	0.12295147563003	1.0	26.0	5.0	4.0	0.23770936911302498	3653	sequence	WILDTYPE_SNP_INDIV	no effect
1292	4324__WILDTYPE_SNP_INDIV	1.3243993246755401	0.24980403307895602	0.379323280561599	1.0	12.0	5.0	4.0	-0.372040905132154	4324	sequence	WILDTYPE_SNP_INDIV	no effect
