SNP	Gene	GeneID-Tissue	Trait	nsnps	hit1	hit2	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	idx1	idx2
rs743757	C3orf18	ENSG00000088543.14_Esophagus_Muscularis	DBP	1	61	rs12494849	rs9867588	4.23113359931589e-07	0.143134737873421	2.13190043167808e-07	0.0705472836064501	0.786317342216727	1	1
rs743757	C3orf18	ENSG00000088543.14_Heart_Left_Ventricle	DBP	1	61	rs12494849	rs2236964	1.07135869637228e-11	3.62429222746475e-06	2.31170384717756e-07	0.0763551942065285	0.923640950320146	1	1
rs743757	C3orf18	ENSG00000088543.14_Muscle_Skeletal	DBP	1	61	rs12494849	rs762897	3.66116562414902e-09	0.00123853329048385	1.65289547863875e-06	0.558275947351182	0.440483862801689	1	1
rs743757	CYB561D2	ENSG00000114395.10_Adipose_Subcutaneous	DBP	1	61	rs12494849	rs2073496	2.17837959124131e-06	0.736922586967112	8.29604913019024e-08	0.0275936866434054	0.235481465049399	1	1
rs743757	CYB561D2	ENSG00000114395.10_Adipose_Visceral_Omentum	DBP	1	61	rs12494849	rs1467914	6.66082739215017e-10	0.000225328688025749	6.40279798752999e-08	0.0196998332945888	0.980074773323324	1	1
rs743757	CYB561D2	ENSG00000114395.10_Esophagus_Mucosa	DBP	1	61	rs12494849	rs2282754	2.90215307293954e-07	0.0981767438000318	1.56426301384889e-07	0.0512161363890961	0.850606673169263	1	1
rs743757	CYB561D2	ENSG00000114395.10_Muscle_Skeletal	DBP	1	61	rs12494849	rs2236955	1.28895514535859e-09	0.000436039781138862	2.25580030161714e-07	0.0744611135329427	0.925102619816933	1	1
rs743757	CYB561D2	ENSG00000114395.10_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	61	rs12494849	rs12494849	2.16254661999707e-07	0.0731566461627162	1.71846874740611e-07	0.0563930654666918	0.870449900269055	1	1
rs743757	CYB561D2	ENSG00000114395.10_Skin_Sun_Exposed_Lower_leg	DBP	1	61	rs12494849	rs12494849	1.01087441909231e-09	0.00034196803670562	6.3495207916377e-08	0.0195194747832998	0.980138492673912	1	1
rs743757	CYB561D2	ENSG00000114395.10_Thyroid	DBP	1	61	rs12494849	rs1467914	3.38829430431472e-08	0.01146223832697	1.23216196882044e-07	0.0397852207442999	0.948752383829589	1	1
rs743757	DOCK3	ENSG00000088538.12_Adipose_Subcutaneous	DBP	1	61	rs12494849	rs6787890	2.13150099507139e-06	0.72106405776411	2.38187911405282e-07	0.0801789212528661	0.198754651294117	1	1
rs743757	DOCK3	ENSG00000088538.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	61	rs12494849	rs2236954	2.72832307482437e-08	0.00922962603242148	4.11324148439136e-07	0.137439913293477	0.853330022066722	1	1
rs743757	DOCK3	ENSG00000088538.12_Skin_Sun_Exposed_Lower_leg	DBP	1	61	rs12494849	rs6787890	4.21445440278215e-12	1.42570498440238e-06	2.0649701985459e-06	0.697953312344491	0.302043196976113	1	1
rs743757	ENSG00000273356	ENSG00000273356.1_Adipose_Subcutaneous	DBP	1	61	rs12494849	rs2236967	5.23061935720978e-07	0.176946275279729	2.30762744219592e-07	0.0765716129575629	0.746481357938027	1	1
rs743757	ENSG00000273356	ENSG00000273356.1_Esophagus_Gastroesophageal_Junction	DBP	1	61	rs12494849	rs4688719	1.66853937050467e-06	0.564449076879262	3.8701641024074e-07	0.13031305307721	0.305235814487747	1	1
rs743757	ENSG00000273356	ENSG00000273356.1_Lung	DBP	1	61	rs12494849	rs11130250	7.65934915917049e-09	0.00259107614648739	5.32307651710302e-07	0.178436057756668	0.818972326129845	1	1
rs743757	ENSG00000273356	ENSG00000273356.1_Nerve_Tibial	DBP	1	61	rs12494849	rs4688719	1.47272891383062e-06	0.498208487375195	1.67122600364632e-07	0.0556435008784768	0.446146371894814	1	1
rs743757	ENSG00000273356	ENSG00000273356.1_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	61	rs12494849	rs2236967	5.1774036400958e-08	0.0175146044315364	1.07035355783088e-06	0.360845918385922	0.621638355054946	1	1
rs743757	ENSG00000273356	ENSG00000273356.1_Skin_Sun_Exposed_Lower_leg	DBP	1	61	rs12494849	rs2236971	1.36241385446734e-09	0.000460890079116927	1.19478746077158e-06	0.402990763281872	0.596547150489136	1	1
rs743757	ENSG00000273356	ENSG00000273356.1_Whole_Blood	DBP	1	61	rs12494849	rs2282754	5.09002391629123e-09	0.00172190081434815	4.22716097470204e-07	0.141286365607325	0.856991305772204	1	1
rs743757	HEMK1	ENSG00000114735.9_Adipose_Visceral_Omentum	DBP	1	61	rs12494849	rs6787890	2.12210826437046e-06	0.717886597125641	1.77942550541944e-07	0.0597513478808184	0.222359754942727	1	1
rs743757	HEMK1	ENSG00000114735.9_Artery_Aorta	DBP	1	61	rs12494849	rs2236971	1.58786115071563e-06	0.537156495421975	1.3402890751665e-07	0.0445038744037283	0.418337908284238	1	1
rs743757	HEMK1	ENSG00000114735.9_Artery_Tibial	DBP	1	61	rs12494849	rs762898	4.23071789897066e-11	1.43120675174016e-05	2.34398894107657e-06	0.792531560504769	0.207451783396466	1	1
rs743757	HEMK1	ENSG00000114735.9_Esophagus_Muscularis	DBP	1	61	rs12494849	rs2236975	8.79646450862202e-137	2.97575014378664e-131	2.28309395378255e-06	0.771890124026725	0.228107592879306	1	1
rs743757	HEMK1	ENSG00000114735.9_Esophagus_Muscularis	DBP	2	61	rs12494849	rs2236965	1.43777240430604e-96	4.8638307295534e-91	1.79524044141419e-07	0.0588487677058994	0.941151052770056	1	2
rs743757	HEMK1	ENSG00000114735.9_Heart_Atrial_Appendage	DBP	1	61	rs12494849	rs9867588	9.54165004668133e-09	0.00322783846516324	5.60985420149486e-07	0.188158158807397	0.80861343220037	1	1
rs743757	HEMK1	ENSG00000114735.9_Lung	DBP	1	61	rs12494849	rs6787890	1.91688807681196e-10	6.48462796002299e-05	2.28290977060776e-06	0.771827821911042	0.228105048707898	1	1
rs743757	HEMK1	ENSG00000114735.9_Muscle_Skeletal	DBP	1	61	rs12494849	rs6787890	2.87716220305094e-10	9.73313293202546e-05	2.19535368023853e-06	0.742149237804344	0.257751235224941	1	1
rs743757	HEMK1	ENSG00000114735.9_Nerve_Tibial	DBP	1	61	rs12494849	rs2236965	1.24558703665058e-144	4.21368812410791e-139	2.07790204513601e-07	0.0684300710119566	0.931569721197822	1	2
rs743757	HEMK1	ENSG00000114735.9_Nerve_Tibial	DBP	2	61	rs12494849	rs11130250	5.32951007293772e-213	1.80291642742513e-207	2.43864995234356e-06	0.824618516693597	0.17537904465644	1	3
rs743757	HYAL1	ENSG00000114378.16_Adipose_Subcutaneous	DBP	1	61	rs12494849	rs6446206	6.63208857171043e-07	0.224356484375385	3.35070789563611e-07	0.112023637383755	0.663618879961212	1	1
rs743757	HYAL1	ENSG00000114378.16_Heart_Atrial_Appendage	DBP	1	61	rs12494849	rs9867588	2.73113398192734e-06	0.923913503141492	2.33551130980899e-08	0.00776414652644808	0.0683195958429647	1	1
rs743757	HYAL1	ENSG00000114378.16_Heart_Left_Ventricle	DBP	1	61	rs12494849	rs2282762	2.071450867907e-06	0.700749740077875	9.42105780963462e-08	0.0313346069983101	0.267913487262368	1	1
rs743757	HYAL1	ENSG00000114378.16_Muscle_Skeletal	DBP	1	61	rs12494849	rs9867588	8.63243494962558e-10	0.000292026069307712	1.65290526261264e-07	0.0540246561859001	0.945683151591024	1	1
rs743757	HYAL1	ENSG00000114378.16_Nerve_Tibial	DBP	1	61	rs12494849	rs2236987	7.77593898747559e-07	0.263051724216883	2.09341107884398e-07	0.0694829358208646	0.667464353027246	1	1
rs743757	HYAL1	ENSG00000114378.16_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	61	rs12494849	rs6787890	2.21645323934553e-06	0.749802496129434	5.19237208441814e-08	0.0170990487089771	0.233096186784629	1	1
rs743757	HYAL1	ENSG00000114378.16_Skin_Sun_Exposed_Lower_leg	DBP	1	61	rs12494849	rs9867588	1.3007709516884e-07	0.0440036942424559	1.6149515221018e-07	0.0528257473852729	0.903170266800025	1	1
rs743757	LSMEM2	ENSG00000179564.3_Muscle_Skeletal	DBP	1	61	rs12494849	rs2236973	2.1875821041903e-06	0.740035698968453	5.47816886759497e-08	0.0180482334742326	0.241913825193522	1	1
rs743757	MAPKAPK3	ENSG00000114738.10_Thyroid	DBP	1	61	rs12494849	rs2236964	1.01691365074066e-06	0.344011044374024	1.36119651667735e-07	0.0448255020713006	0.611162300521372	1	1
rs743757	MAPKAPK3	ENSG00000114738.10_Whole_Blood	DBP	1	61	rs12494849	rs6446206	8.95162028463349e-09	0.00302823768833623	2.58348171350865e-07	0.0855736358014031	0.91139785921047	1	1
rs743757	MST1	ENSG00000173531.15_Esophagus_Mucosa	DBP	1	61	rs12494849	rs6446206	1.62036254281372e-06	0.548151369796147	8.86856011863611e-08	0.029156011379208	0.4226909097765	1	1
rs743757	MST1	ENSG00000173531.15_Skin_Sun_Exposed_Lower_leg	DBP	1	61	rs12494849	rs762898	2.39346105477931e-06	0.809682352600422	6.7305157366227e-08	0.022432852372315	0.167882334261051	1	1
rs743757	RASSF1	ENSG00000068028.17_Adipose_Subcutaneous	DBP	1	61	rs12494849	rs762898	1.91724776242217e-06	0.648584473808792	1.69187378221735e-07	0.0566447485715769	0.294768691184491	1	1
rs743757	RBM6	ENSG00000004534.14_Adipose_Subcutaneous	DBP	1	61	rs12494849	rs2282754	5.85182542848606e-09	0.00197961014259345	3.46735278920232e-07	0.115531871178704	0.882488166091599	1	1
rs743757	RBM6	ENSG00000004534.14_Adipose_Visceral_Omentum	DBP	1	61	rs12494849	rs762898	1.91710948828141e-06	0.648537697141434	1.91489069879069e-07	0.0642041984399976	0.287255995820011	1	1
rs743757	RBM6	ENSG00000004534.14_Artery_Aorta	DBP	1	61	rs12494849	rs2282754	7.62475457017329e-07	0.257937316592267	2.31958965961095e-07	0.0771394001552629	0.664922288818047	1	1
rs743757	RBM6	ENSG00000004534.14_Artery_Tibial	DBP	1	61	rs12494849	rs6446206	9.00965888423305e-09	0.00304787152769683	3.19969947435346e-07	0.106461440558869	0.890490358933829	1	1
rs743757	RBM6	ENSG00000004534.14_Colon_Transverse	DBP	1	61	rs12494849	rs2236955	1.26202936485431e-06	0.426931076712369	1.76026932740783e-07	0.058518937219385	0.514548548011949	1	1
rs743757	RBM6	ENSG00000004534.14_Esophagus_Mucosa	DBP	1	61	rs12494849	rs2236955	8.27001556303264e-07	0.279765807918515	2.36371409003999e-07	0.0786788185427076	0.641554310165811	1	1
rs743757	RBM6	ENSG00000004534.14_Esophagus_Muscularis	DBP	1	61	rs12494849	rs2236955	2.20100463336808e-06	0.744576397460626	1.77110233808848e-07	0.0595227064792631	0.195898517945243	1	1
rs743757	RBM6	ENSG00000004534.14_Heart_Left_Ventricle	DBP	1	61	rs12494849	rs2282754	5.80250968043094e-07	0.196292715089581	2.33867330407521e-07	0.0776627366072623	0.726043734184858	1	1
rs743757	RBM6	ENSG00000004534.14_Lung	DBP	1	61	rs12494849	rs2236964	1.3259159339174e-06	0.448543221783741	1.41868055462526e-07	0.0469835067717542	0.504471803660516	1	1
rs743757	RBM6	ENSG00000004534.14_Muscle_Skeletal	DBP	1	61	rs12494849	rs2236955	1.54904495967867e-06	0.52402539190348	1.39813341088375e-07	0.0464382931642205	0.429534626073998	1	1
rs743757	RBM6	ENSG00000004534.14_Nerve_Tibial	DBP	1	61	rs12494849	rs6446206	3.45762586135491e-07	0.11696779591394	5.457860492464e-07	0.183234005957819	0.699797306579607	1	1
rs743757	RBM6	ENSG00000004534.14_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	61	rs12494849	rs2282754	2.34791134412732e-06	0.794273371197809	5.86768669517925e-08	0.0194772644843613	0.186246957729619	1	1
rs743757	RBM6	ENSG00000004534.14_Skin_Sun_Exposed_Lower_leg	DBP	1	61	rs12494849	rs2282754	2.7200360560448e-07	0.092015919315612	3.85530184283844e-07	0.128862508483731	0.779120914666867	1	1
rs743757	RBM6	ENSG00000004534.14_Thyroid	DBP	1	61	rs12494849	rs2282754	8.35428077386831e-08	0.0282616410146429	2.60590185531003e-07	0.0863841733266074	0.885353841525755	1	1
rs743757	RBM6	ENSG00000004534.14_Whole_Blood	DBP	1	61	rs12494849	rs6446206	2.78895190197322e-06	0.943472688962266	1.78097020412861e-08	0.00592363054262039	0.0506008737335099	1	1
rs743757	SEMA3B-AS1	ENSG00000232352.1_Muscle_Skeletal	DBP	1	61	rs12494849	rs11130250	6.33847836553173e-07	0.214423964186199	6.17587220370878e-07	0.207767556668395	0.57780722771035	1	1
rs743757	SEMA3B-AS1	ENSG00000232352.1_Nerve_Tibial	DBP	1	61	rs12494849	rs2236987	6.69356115864949e-09	0.00226436036441371	2.20782438365617e-07	0.0728385509036818	0.924896861255905	1	1
rs743757	UBA7	ENSG00000182179.12_Artery_Aorta	DBP	1	61	rs12494849	rs6787890	2.46606730592191e-06	0.834244273138566	5.30540483223917e-08	0.0176514152303665	0.148101792509712	1	1
rs743757	UBA7	ENSG00000182179.12_Esophagus_Mucosa	DBP	1	61	rs12494849	rs2236955	2.13132726769398e-06	0.721005287644843	8.83939331460121e-08	0.0294035471198312	0.249588945514125	1	1
rs79146658	FKBP7	ENSG00000079150.17_Artery_Aorta	DBP	1	6	rs55844607	rs142556838	1.68640363012474e-23	0.0126902382402608	1.17514232639508e-23	0.00688212622028861	0.980427635539452	1	1
rs79146658	FKBP7	ENSG00000079150.17_Esophagus_Muscularis	DBP	1	6	rs55844607	rs151041685	9.61692393501237e-22	0.723676430088963	4.3535699558961e-24	0.0027288851686064	0.273594684742429	1	1
rs79146658	FKBP7	ENSG00000079150.17_Nerve_Tibial	DBP	1	6	rs55844607	rs142556838	6.79640703092715e-22	0.511431681357742	6.67878397372842e-24	0.00405678203463906	0.484511536607622	1	1
rs7973748	ENSG00000256499	ENSG00000256499.1_Artery_Aorta	DBP	1	67	rs10743353	rs12231460	2.19709441073655e-55	0.307216379902789	4.06768953722058e-55	0.568530353440405	0.12425326665681	1	1
rs7973748	LINC02398	ENSG00000256287.1_Artery_Aorta	DBP	1	67	rs10743353	rs12231460	3.45517967967344e-59	4.83132535368428e-05	6.99116238213033e-55	0.977518769052102	0.0224329176943714	1	1
rs7973748	LINC02398	ENSG00000256287.1_Artery_Tibial	DBP	1	67	rs10743353	rs10841427	1.8307935095854e-57	0.00255997080332927	6.11125163139892e-55	0.854240650101755	0.143199379094926	1	1
rs953492	CEP170	ENSG00000143702.15_Breast_Mammary_Tissue	DBP	1	22	rs2484640	rs2636323	2.39110494929333e-25	0.298012496214049	1.56633269877666e-26	0.018154132901617	0.683833370884332	1	1
rs953492	CEP170	ENSG00000143702.15_Esophagus_Muscularis	DBP	1	22	rs2484640	rs2484640	5.77423135951192e-26	0.0719664396861441	4.47382258645214e-27	0.00372728254266915	0.924306277771186	1	1
rs953492	CEP170	ENSG00000143702.15_Nerve_Tibial	DBP	1	22	rs2484640	rs2636323	1.11226294822153e-25	0.138625557922022	3.62598019244603e-26	0.0435563328204389	0.81781810925754	1	1
rs953492	CEP170	ENSG00000143702.15_Whole_Blood	DBP	1	22	rs2484640	rs2636319	1.0411926257562e-25	0.129767793560449	7.63264353512687e-26	0.0935752228746946	0.776656983564858	1	1
rs953492	ENSG00000224727	ENSG00000224727.1_Skin_Sun_Exposed_Lower_leg	DBP	1	22	rs2484640	rs2484640	1.07264235309702e-26	0.013368749259033	1.32296614724879e-26	0.0145444562415244	0.972086794499445	1	1
rs953492	ENSG00000253326	ENSG00000253326.2_Adipose_Subcutaneous	DBP	1	22	rs2484640	rs2636321	4.29573674112339e-29	5.35393994177853e-05	6.03151084885969e-26	0.0733197583255304	0.926626702275057	1	1
rs953492	ENSG00000253326	ENSG00000253326.2_Artery_Tibial	DBP	1	22	rs2484640	rs2636321	5.85004757003288e-26	0.0729113659286128	1.7933929070868e-26	0.0205386373106678	0.906549996760719	1	1
rs953492	ENSG00000253326	ENSG00000253326.2_Colon_Transverse	DBP	1	22	rs2484640	rs2636321	8.38576522175964e-26	0.10451497861439	2.25957891328217e-26	0.0264238683476115	0.869061153038	1	1
rs953492	ENSG00000253326	ENSG00000253326.2_Esophagus_Muscularis	DBP	1	22	rs2484640	rs2636321	1.59277127274666e-27	0.00198513136376362	1.40878319072497e-26	0.0155933572316975	0.982421511404539	1	1
rs953492	ENSG00000253326	ENSG00000253326.2_Lung	DBP	1	22	rs2484640	rs2783965	1.77851198288957e-26	0.0221662706910527	2.51738393705736e-26	0.029478401978238	0.94835532733071	1	1
rs953492	ENSG00000253326	ENSG00000253326.2_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	22	rs2484640	rs953492	1.27050766182257e-25	0.158348197920263	3.76605388710927e-26	0.0453451474152997	0.796306654664435	1	1
rs953492	ENSG00000253326	ENSG00000253326.2_Skin_Sun_Exposed_Lower_leg	DBP	1	22	rs2484640	rs2636321	3.57969625533388e-30	4.46151147424715e-06	3.56672613189644e-26	0.04253854918672	0.957456989301803	1	1
rs953492	ENSG00000253326	ENSG00000253326.2_Whole_Blood	DBP	1	22	rs2484640	rs2783971	5.03805164606552e-25	0.627911521634805	1.2308253383032e-26	0.0146253175928701	0.357463160772323	1	1
rs953492	LINC01347	ENSG00000214837.8_Adipose_Subcutaneous	DBP	1	22	rs2484640	rs2451668	7.14036680665704e-25	0.889931049059428	3.46818679063849e-27	0.00411061632171371	0.105958334618856	1	1
rs953492	LINC01347	ENSG00000214837.8_Lung	DBP	1	22	rs2484640	rs2484639	7.61445818309997e-25	0.949018858889385	1.84423967599446e-27	0.00220098567986354	0.0487801554307533	1	1
rs953492	LINC01347	ENSG00000214837.8_Skin_Sun_Exposed_Lower_leg	DBP	1	22	rs2484640	rs2932634	5.41009041165939e-25	0.674280126766834	1.35252137645403e-26	0.0162380241852278	0.30948184904794	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Adipose_Subcutaneous	DBP	1	22	rs2484640	rs2484639	3.48395153397839e-29	4.34218118964839e-05	1.13964514196119e-26	0.0122283740699886	0.98772820411812	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Adipose_Visceral_Omentum	DBP	1	22	rs2484640	rs2636323	6.96418542572878e-30	8.67972894051475e-06	1.77053034160969e-26	0.0201070238698939	0.979884296401162	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Artery_Aorta	DBP	1	22	rs2484640	rs2484640	1.59572852384011e-30	1.98881709817921e-06	2.97806288338599e-27	0.00171510713215382	0.998282904050754	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Artery_Tibial	DBP	1	22	rs2484640	rs2484640	2.9838022131939e-27	0.00371882608509392	3.62606804385458e-27	0.00253180766394239	0.993749366250964	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Breast_Mammary_Tissue	DBP	1	22	rs2484640	rs2636323	8.0376220074566e-29	0.000100175937437419	1.21961683736736e-26	0.0132272028655404	0.986672621197018	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Colon_Transverse	DBP	1	22	rs2484640	rs2484639	3.06988663905678e-31	3.82611637632154e-07	2.29136967853633e-26	0.0266114346763628	0.973388182712001	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Esophagus_Gastroesophageal_Junction	DBP	1	22	rs2484640	rs2484640	1.77790257931635e-25	0.221586754627417	7.09293894837416e-27	0.00729796879536664	0.77111527657722	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Esophagus_Muscularis	DBP	1	22	rs2484640	rs2484640	1.72916539935559e-32	2.15512454683856e-08	4.89265812568656e-27	0.00410611802598807	0.995893860422765	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Heart_Atrial_Appendage	DBP	1	22	rs2484640	rs2484640	1.58664722916453e-31	1.97749873552882e-07	4.74242455963265e-27	0.00391850134265408	0.996081300907476	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Heart_Left_Ventricle	DBP	1	22	rs2484640	rs2802729	1.71402541451598e-25	0.213625500840183	1.71989312693719e-26	0.0199027380915634	0.766471761068253	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Lung	DBP	1	22	rs2484640	rs2783971	2.6275211170343e-28	0.000327477941599317	1.24501660711877e-26	0.0135448597658697	0.98612766229253	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Nerve_Tibial	DBP	1	22	rs2484640	rs953492	1.32258507711303e-52	1.64838804086116e-28	5.18102442626849e-26	0.0626984732003109	0.937301526799685	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	22	rs2484640	rs2636323	5.30138869733977e-25	0.660732219036262	8.88946426999883e-27	0.0104215847337527	0.328846196229984	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Stomach	DBP	1	22	rs2484640	rs2636321	2.65125129608997e-27	0.0033043552399154	5.32326819035405e-26	0.0644814860219642	0.932214158738118	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Thyroid	DBP	1	22	rs2484640	rs2484640	7.13241936193002e-29	8.88940528822196e-05	3.7514414427222e-27	0.00268110402389257	0.997230001923231	1	1
rs953492	SDCCAG8	ENSG00000054282.15_Whole_Blood	DBP	1	22	rs2484640	rs2484639	4.97868594015193e-34	6.20512548112523e-10	6.59178450241715e-27	0.00622804761473902	0.993771951764746	1	1
rs9687065	ABLIM3	ENSG00000173210.19_Muscle_Skeletal	DBP	1	25	rs994446	rs17722209	3.42961572566269e-20	0.109188566872226	2.39666677501973e-20	0.0746703217326773	0.816141111395096	1	1
rs9687065	SH3TC2-DT	ENSG00000250072.5_Esophagus_Mucosa	DBP	1	25	rs994446	rs10050933	7.83526342981907e-24	2.4945103282759e-05	1.74377793555625e-20	0.05362390041188	0.946351154484838	1	1
rs9687065	SH3TC2	ENSG00000169247.11_Esophagus_Mucosa	DBP	1	25	rs994446	rs17795091	1.44838370831755e-25	4.61121460952348e-07	1.02312261998689e-20	0.0306343920462558	0.969365146832286	1	1
rs9687065	SH3TC2	ENSG00000169247.11_Heart_Left_Ventricle	DBP	1	25	rs994446	rs919734	5.35994847946784e-20	0.170644509413361	6.43445845026019e-21	0.0188643827050265	0.810491107881613	1	1
rs9827472	CCDC66	ENSG00000180376.16_Adipose_Subcutaneous	DBP	1	20	rs4681746	rs9827472	3.09561759893904e-101	1.21455227853181e-92	3.88641833599684e-10	0.150783522405015	0.849216477206342	1	1
rs9827472	CCDC66	ENSG00000180376.16_Adipose_Subcutaneous	DBP	2	20	rs4681746	rs35998149	2.0157405357641e-58	7.90867147634866e-50	5.66679915248038e-11	0.0202739912379387	0.979726008705382	1	2
rs9827472	CCDC66	ENSG00000180376.16_Adipose_Visceral_Omentum	DBP	1	20	rs4681746	rs9827472	1.99935921288844e-09	0.784440005913358	1.31158120629428e-10	0.0511304666467863	0.16442952530934	1	1
rs9827472	CCDC66	ENSG00000180376.16_Artery_Aorta	DBP	1	20	rs4681746	rs9827472	2.1042687401168e-12	0.000825600808648994	8.76908449754915e-10	0.342738394556762	0.656436003755574	1	1
rs9827472	CCDC66	ENSG00000180376.16_Artery_Coronary	DBP	1	20	rs4681746	rs11714608	4.17115861829545e-12	0.00163653618124689	1.05790664752755e-09	0.413896198085521	0.584467264671153	1	1
rs9827472	CCDC66	ENSG00000180376.16_Artery_Tibial	DBP	1	20	rs4681746	rs9827472	2.46282125849561e-95	9.66277350325052e-87	3.88641833737702e-10	0.150783522459274	0.849216477152084	1	1
rs9827472	CCDC66	ENSG00000180376.16_Artery_Tibial	DBP	2	20	rs4681746	rs9881154	1.21803035991009e-56	4.77888983916082e-48	4.82062981287514e-11	0.0169474290272053	0.983052570924583	1	2
rs9827472	CCDC66	ENSG00000180376.16_Brain_Amygdala	DBP	1	20	rs4681746	rs9827472	1.90428924011667e-10	0.0747139710137328	5.03008036890711e-10	0.1958942608252	0.72939176746763	1	1
rs9827472	CCDC66	ENSG00000180376.16_Brain_Anterior_cingulate_cortex_BA24	DBP	1	20	rs4681746	rs9827472	5.66826881415095e-10	0.222392094098359	6.96636115591272e-11	0.0258286605090137	0.751779244756137	1	1
rs9827472	CCDC66	ENSG00000180376.16_Brain_Caudate_basal_ganglia	DBP	1	20	rs4681746	rs11714608	6.79954520870947e-14	2.6677723789426e-05	1.52671950961951e-09	0.598198296860857	0.401775023888567	1	1
rs9827472	CCDC66	ENSG00000180376.16_Brain_Cerebellar_Hemisphere	DBP	1	20	rs4681746	rs11714608	3.57886281180878e-12	0.00140415146370949	2.39401584289089e-10	0.0921152228316626	0.906480625461647	1	1
rs9827472	CCDC66	ENSG00000180376.16_Brain_Cerebellum	DBP	1	20	rs4681746	rs11714897	1.50847817615099e-20	5.91844938014187e-12	2.5452615334024e-09	0.998619677711045	0.0013803197377763	1	1
rs9827472	CCDC66	ENSG00000180376.16_Brain_Cortex	DBP	1	20	rs4681746	rs9827472	4.36419566381672e-17	1.71227343754084e-08	7.29917095068238e-10	0.284949738954473	0.715050243192873	1	1
rs9827472	CCDC66	ENSG00000180376.16_Brain_Frontal_Cortex_BA9	DBP	1	20	rs4681746	rs9827472	5.95890393537971e-14	2.33795038338976e-05	5.66205699400253e-10	0.220589601965023	0.779387017964876	1	1
rs9827472	CCDC66	ENSG00000180376.16_Brain_Hippocampus	DBP	1	20	rs4681746	rs35998149	1.80235347131773e-15	7.0714564875808e-07	5.43454123574937e-11	0.0193609125270349	0.980638380272968	1	1
rs9827472	CCDC66	ENSG00000180376.16_Brain_Hypothalamus	DBP	1	20	rs4681746	rs35998149	1.64071971676492e-13	6.43729338892465e-05	7.25973947131509e-11	0.0265364779290615	0.973399149064289	1	1
rs9827472	CCDC66	ENSG00000180376.16_Brain_Nucleus_accumbens_basal_ganglia	DBP	1	20	rs4681746	rs9881154	3.4137521160132e-12	0.00133937099087034	8.79150669998625e-11	0.0325608997469853	0.966099729170815	1	1
rs9827472	CCDC66	ENSG00000180376.16_Breast_Mammary_Tissue	DBP	1	20	rs4681746	rs9827472	3.49735824884443e-15	1.37217349824857e-06	3.98713132683821e-10	0.154742874823796	0.845255752603993	1	1
rs9827472	CCDC66	ENSG00000180376.16_Colon_Sigmoid	DBP	1	20	rs4681746	rs13075010	1.27478328957379e-13	5.00155752285673e-05	6.41020701879705e-10	0.250001824799295	0.749948158984329	1	1
rs9827472	CCDC66	ENSG00000180376.16_Colon_Transverse	DBP	1	20	rs4681746	rs13075010	4.25670101965804e-12	0.00167009837527293	1.46653566236778e-09	0.574541395740074	0.423788504413862	1	1
rs9827472	CCDC66	ENSG00000180376.16_Esophagus_Gastroesophageal_Junction	DBP	1	20	rs4681746	rs4681746	1.48717373763904e-16	5.83486233002818e-08	3.85071615335095e-11	0.0131343884483427	0.986865553164524	1	2
rs9827472	CCDC66	ENSG00000180376.16_Esophagus_Gastroesophageal_Junction	DBP	2	20	rs4681746	rs9827472	3.56356974062321e-38	1.39815129286779e-29	5.65946047153857e-10	0.220487477512669	0.779512521921381	1	1
rs9827472	CCDC66	ENSG00000180376.16_Esophagus_Mucosa	DBP	1	20	rs4681746	rs11714897	1.74913235882222e-10	0.0686264573695845	1.37287285884071e-09	0.537853734172627	0.393519806910002	1	1
rs9827472	CCDC66	ENSG00000180376.16_Esophagus_Muscularis	DBP	1	20	rs4681746	rs9827472	1.65139729918273e-17	6.47918642525836e-09	4.26455101295952e-10	0.165649126912889	0.834350866181472	1	1
rs9827472	CCDC66	ENSG00000180376.16_Heart_Atrial_Appendage	DBP	1	20	rs4681746	rs9827472	2.3899020848582e-17	9.37667825518012e-09	4.05484156082157e-10	0.157404777873372	0.842595212344465	1	1
