SNP	Gene	GeneID-Tissue	Trait	PPID	PP
rs4360494	INPP5B	ENSG00000204084.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.957532143146937
rs4360494	INPP5B	ENSG00000204084.12_Whole_Blood	PP	PP.H0.abf	4.46830506526601e-46
rs4360494	INPP5B	ENSG00000204084.12_Whole_Blood	PP	PP.H1.abf	2.50609579770858e-10
rs4360494	INPP5B	ENSG00000204084.12_Whole_Blood	PP	PP.H2.abf	8.09439706578089e-37
rs4360494	INPP5B	ENSG00000204084.12_Whole_Blood	PP	PP.H3.abf	0.453436191962959
rs4360494	INPP5B	ENSG00000204084.12_Whole_Blood	PP	PP.H4.abf	0.546563807786433
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Subcutaneous	PP	PP.H0.abf	1.8659012718668e-59
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Subcutaneous	PP	PP.H1.abf	1.04649545332152e-23
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Subcutaneous	PP	PP.H2.abf	1.7639297535549e-36
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Subcutaneous	PP	PP.H3.abf	0.989293762818089
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Subcutaneous	PP	PP.H4.abf	0.0107062371819088
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Visceral_Omentum	PP	PP.H0.abf	3.03268786732031e-51
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Visceral_Omentum	PP	PP.H1.abf	1.69847220842394e-15
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Visceral_Omentum	PP	PP.H2.abf	1.55560689893856e-36
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.871096623507158
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.128903376492838
rs4360494	SF3A3	ENSG00000183431.11_Artery_Aorta	PP	PP.H0.abf	6.05106751762729e-45
rs4360494	SF3A3	ENSG00000183431.11_Artery_Aorta	PP	PP.H1.abf	3.39231924574421e-09
rs4360494	SF3A3	ENSG00000183431.11_Artery_Aorta	PP	PP.H2.abf	1.7689809224005e-36
rs4360494	SF3A3	ENSG00000183431.11_Artery_Aorta	PP	PP.H3.abf	0.991708957352425
rs4360494	SF3A3	ENSG00000183431.11_Artery_Aorta	PP	PP.H4.abf	0.00829103925525333
rs4360494	SF3A3	ENSG00000183431.11_Artery_Tibial	PP	PP.H0.abf	2.94345741439512e-56
rs4360494	SF3A3	ENSG00000183431.11_Artery_Tibial	PP	PP.H1.abf	1.64848740698169e-20
rs4360494	SF3A3	ENSG00000183431.11_Artery_Tibial	PP	PP.H2.abf	1.76597018193866e-36
rs4360494	SF3A3	ENSG00000183431.11_Artery_Tibial	PP	PP.H3.abf	0.989023072552534
rs4360494	SF3A3	ENSG00000183431.11_Artery_Tibial	PP	PP.H4.abf	0.0109769274474668
rs4360494	SF3A3	ENSG00000183431.11_Breast_Mammary_Tissue	PP	PP.H0.abf	1.80140346507664e-48
rs4360494	SF3A3	ENSG00000183431.11_Breast_Mammary_Tissue	PP	PP.H1.abf	1.00937364250494e-12
rs4360494	SF3A3	ENSG00000183431.11_Breast_Mammary_Tissue	PP	PP.H2.abf	1.76659083760226e-36
rs4360494	SF3A3	ENSG00000183431.11_Breast_Mammary_Tissue	PP	PP.H3.abf	0.989857070682723
rs4360494	SF3A3	ENSG00000183431.11_Breast_Mammary_Tissue	PP	PP.H4.abf	0.0101429293162607
rs4360494	SF3A3	ENSG00000183431.11_Colon_Transverse	PP	PP.H0.abf	4.20855358495067e-39
rs4360494	SF3A3	ENSG00000183431.11_Colon_Transverse	PP	PP.H1.abf	0.00235744184007426
rs4360494	SF3A3	ENSG00000183431.11_Colon_Transverse	PP	PP.H2.abf	1.89113701216114e-38
rs4360494	SF3A3	ENSG00000183431.11_Colon_Transverse	PP	PP.H3.abf	0.00960525901463805
rs4360494	SF3A3	ENSG00000183431.11_Colon_Transverse	PP	PP.H4.abf	0.988037299145293
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	2.03651840362631e-43
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	1.14109325774287e-07
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	1.63952481622009e-36
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.918570083662905
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.0814298022277655
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Mucosa	PP	PP.H0.abf	1.57632482951111e-55
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Mucosa	PP	PP.H1.abf	8.83784709218367e-20
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Mucosa	PP	PP.H2.abf	5.59999121730221e-38
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Mucosa	PP	PP.H3.abf	0.0304274245215202
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Mucosa	PP	PP.H4.abf	0.969572575478473
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Muscularis	PP	PP.H0.abf	1.75109532564707e-46
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Muscularis	PP	PP.H1.abf	9.81114383100486e-11
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Muscularis	PP	PP.H2.abf	3.0548988885944e-38
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Muscularis	PP	PP.H3.abf	0.0161323063640348
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Muscularis	PP	PP.H4.abf	0.983867693537852
rs4360494	SF3A3	ENSG00000183431.11_Heart_Atrial_Appendage	PP	PP.H0.abf	1.8210258381428e-44
rs4360494	SF3A3	ENSG00000183431.11_Heart_Atrial_Appendage	PP	PP.H1.abf	1.01986735808685e-08
rs4360494	SF3A3	ENSG00000183431.11_Heart_Atrial_Appendage	PP	PP.H2.abf	3.51448160057346e-38
rs4360494	SF3A3	ENSG00000183431.11_Heart_Atrial_Appendage	PP	PP.H3.abf	0.018701591266981
rs4360494	SF3A3	ENSG00000183431.11_Heart_Atrial_Appendage	PP	PP.H4.abf	0.981298398534339
rs4360494	SF3A3	ENSG00000183431.11_Heart_Left_Ventricle	PP	PP.H0.abf	9.1321301677281e-47
rs4360494	SF3A3	ENSG00000183431.11_Heart_Left_Ventricle	PP	PP.H1.abf	5.11828856958036e-11
rs4360494	SF3A3	ENSG00000183431.11_Heart_Left_Ventricle	PP	PP.H2.abf	1.72296797483591e-36
rs4360494	SF3A3	ENSG00000183431.11_Heart_Left_Ventricle	PP	PP.H3.abf	0.965638173429255
rs4360494	SF3A3	ENSG00000183431.11_Heart_Left_Ventricle	PP	PP.H4.abf	0.0343618265195634
rs4360494	SF3A3	ENSG00000183431.11_Lung	PP	PP.H0.abf	3.33408751537408e-60
rs4360494	SF3A3	ENSG00000183431.11_Lung	PP	PP.H1.abf	1.86729780116109e-24
rs4360494	SF3A3	ENSG00000183431.11_Lung	PP	PP.H2.abf	1.77630626615277e-36
rs4360494	SF3A3	ENSG00000183431.11_Lung	PP	PP.H3.abf	0.994837585317931
rs4360494	SF3A3	ENSG00000183431.11_Lung	PP	PP.H4.abf	0.00516241468207007
rs4360494	SF3A3	ENSG00000183431.11_Nerve_Tibial	PP	PP.H0.abf	1.11410977912428e-72
rs4360494	SF3A3	ENSG00000183431.11_Nerve_Tibial	PP	PP.H1.abf	6.24461449699322e-37
rs4360494	SF3A3	ENSG00000183431.11_Nerve_Tibial	PP	PP.H2.abf	1.76465518378996e-36
rs4360494	SF3A3	ENSG00000183431.11_Nerve_Tibial	PP	PP.H3.abf	0.989082936106535
rs4360494	SF3A3	ENSG00000183431.11_Nerve_Tibial	PP	PP.H4.abf	0.0109170638934522
rs4360494	SF3A3	ENSG00000183431.11_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	1.03352219557065e-62
rs4360494	SF3A3	ENSG00000183431.11_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	5.79014592111623e-27
rs4360494	SF3A3	ENSG00000183431.11_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	1.61916203773725e-36
rs4360494	SF3A3	ENSG00000183431.11_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.907017141007689
rs4360494	SF3A3	ENSG00000183431.11_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.0929828589923062
rs4360494	SF3A3	ENSG00000183431.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	6.90295847457238e-74
rs4360494	SF3A3	ENSG00000183431.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	3.86707507983409e-38
rs4360494	SF3A3	ENSG00000183431.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	1.76547440088927e-36
rs4360494	SF3A3	ENSG00000183431.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.98901742965503
rs4360494	SF3A3	ENSG00000183431.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.0109825703449837
rs4360494	SF3A3	ENSG00000183431.11_Stomach	PP	PP.H0.abf	2.07644800072926e-41
rs4360494	SF3A3	ENSG00000183431.11_Stomach	PP	PP.H1.abf	1.16289583957235e-05
rs4360494	SF3A3	ENSG00000183431.11_Stomach	PP	PP.H2.abf	2.87500854333583e-38
rs4360494	SF3A3	ENSG00000183431.11_Stomach	PP	PP.H3.abf	0.0151163521514527
rs4360494	SF3A3	ENSG00000183431.11_Stomach	PP	PP.H4.abf	0.984872018890158
rs4360494	SF3A3	ENSG00000183431.11_Thyroid	PP	PP.H0.abf	7.41729351965118e-60
rs4360494	SF3A3	ENSG00000183431.11_Thyroid	PP	PP.H1.abf	4.15407123872773e-24
rs4360494	SF3A3	ENSG00000183431.11_Thyroid	PP	PP.H2.abf	1.76704598510633e-36
rs4360494	SF3A3	ENSG00000183431.11_Thyroid	PP	PP.H3.abf	0.989627543960786
rs4360494	SF3A3	ENSG00000183431.11_Thyroid	PP	PP.H4.abf	0.010372456039213
rs4360494	SF3A3	ENSG00000183431.11_Whole_Blood	PP	PP.H0.abf	1.09745384245978e-43
rs4360494	SF3A3	ENSG00000183431.11_Whole_Blood	PP	PP.H1.abf	6.15518507039056e-08
rs4360494	SF3A3	ENSG00000183431.11_Whole_Blood	PP	PP.H2.abf	1.22848596840602e-37
rs4360494	SF3A3	ENSG00000183431.11_Whole_Blood	PP	PP.H3.abf	0.0679688939818559
rs4360494	SF3A3	ENSG00000183431.11_Whole_Blood	PP	PP.H4.abf	0.932031044466293
rs4360494	UTP11	ENSG00000183520.11_Adipose_Subcutaneous	PP	PP.H0.abf	2.35213927752186e-39
rs4360494	UTP11	ENSG00000183520.11_Adipose_Subcutaneous	PP	PP.H1.abf	0.00131920327008669
rs4360494	UTP11	ENSG00000183520.11_Adipose_Subcutaneous	PP	PP.H2.abf	9.85559388901606e-39
rs4360494	UTP11	ENSG00000183520.11_Adipose_Subcutaneous	PP	PP.H3.abf	0.00453338738048427
rs4360494	UTP11	ENSG00000183520.11_Adipose_Subcutaneous	PP	PP.H4.abf	0.994147409349432
rs4360494	UTP11	ENSG00000183520.11_Adipose_Visceral_Omentum	PP	PP.H0.abf	2.99849655120962e-37
rs4360494	UTP11	ENSG00000183520.11_Adipose_Visceral_Omentum	PP	PP.H1.abf	0.167932318856956
rs4360494	UTP11	ENSG00000183520.11_Adipose_Visceral_Omentum	PP	PP.H2.abf	4.46085757694478e-39
rs4360494	UTP11	ENSG00000183520.11_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.00166792613663004
rs4360494	UTP11	ENSG00000183520.11_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.830399755006407
rs4360494	UTP11	ENSG00000183520.11_Artery_Aorta	PP	PP.H0.abf	3.48903474871356e-39
rs4360494	UTP11	ENSG00000183520.11_Artery_Aorta	PP	PP.H1.abf	0.00195600523257298
rs4360494	UTP11	ENSG00000183520.11_Artery_Aorta	PP	PP.H2.abf	6.67664387350957e-39
rs4360494	UTP11	ENSG00000183520.11_Artery_Aorta	PP	PP.H3.abf	0.0027477304732372
rs4360494	UTP11	ENSG00000183520.11_Artery_Aorta	PP	PP.H4.abf	0.995296264294196
rs4360494	UTP11	ENSG00000183520.11_Artery_Tibial	PP	PP.H0.abf	9.15594511677655e-54
rs4360494	UTP11	ENSG00000183520.11_Artery_Tibial	PP	PP.H1.abf	5.12779976031125e-18
rs4360494	UTP11	ENSG00000183520.11_Artery_Tibial	PP	PP.H2.abf	2.17997264620726e-39
rs4360494	UTP11	ENSG00000183520.11_Artery_Tibial	PP	PP.H3.abf	0.000221117821562667
rs4360494	UTP11	ENSG00000183520.11_Artery_Tibial	PP	PP.H4.abf	0.999778882178437
rs4360494	UTP11	ENSG00000183520.11_Breast_Mammary_Tissue	PP	PP.H0.abf	4.54648954897225e-38
rs4360494	UTP11	ENSG00000183520.11_Breast_Mammary_Tissue	PP	PP.H1.abf	0.0254751742495483
rs4360494	UTP11	ENSG00000183520.11_Breast_Mammary_Tissue	PP	PP.H2.abf	7.96639323695441e-39
rs4360494	UTP11	ENSG00000183520.11_Breast_Mammary_Tissue	PP	PP.H3.abf	0.0034927471441506
rs4360494	UTP11	ENSG00000183520.11_Breast_Mammary_Tissue	PP	PP.H4.abf	0.971032078606295
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	7.76001996557973e-37
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	0.434806110610428
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	5.48750525161783e-39
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.00251205357207266
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.562681835817506
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Muscularis	PP	PP.H0.abf	9.6405926623139e-38
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Muscularis	PP	PP.H1.abf	0.0540149013253405
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Muscularis	PP	PP.H2.abf	1.65566164264139e-38
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Muscularis	PP	PP.H3.abf	0.00833879586085322
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Muscularis	PP	PP.H4.abf	0.937646302813807
rs4360494	UTP11	ENSG00000183520.11_Heart_Atrial_Appendage	PP	PP.H0.abf	4.94148521538375e-37
rs4360494	UTP11	ENSG00000183520.11_Heart_Atrial_Appendage	PP	PP.H1.abf	0.276748378088827
rs4360494	UTP11	ENSG00000183520.11_Heart_Atrial_Appendage	PP	PP.H2.abf	1.07465814806871e-38
rs4360494	UTP11	ENSG00000183520.11_Heart_Atrial_Appendage	PP	PP.H3.abf	0.00530068286262844
rs4360494	UTP11	ENSG00000183520.11_Heart_Atrial_Appendage	PP	PP.H4.abf	0.717950939048552
rs4360494	UTP11	ENSG00000183520.11_Lung	PP	PP.H0.abf	5.63204064483679e-44
rs4360494	UTP11	ENSG00000183520.11_Lung	PP	PP.H1.abf	3.15429545975e-08
rs4360494	UTP11	ENSG00000183520.11_Lung	PP	PP.H2.abf	1.05146289843936e-37
rs4360494	UTP11	ENSG00000183520.11_Lung	PP	PP.H3.abf	0.0579464534364236
rs4360494	UTP11	ENSG00000183520.11_Lung	PP	PP.H4.abf	0.942053515020621
rs4360494	UTP11	ENSG00000183520.11_Nerve_Tibial	PP	PP.H0.abf	3.78790481467397e-42
rs4360494	UTP11	ENSG00000183520.11_Nerve_Tibial	PP	PP.H1.abf	2.12313057134604e-06
rs4360494	UTP11	ENSG00000183520.11_Nerve_Tibial	PP	PP.H2.abf	5.40303969150006e-38
rs4360494	UTP11	ENSG00000183520.11_Nerve_Tibial	PP	PP.H3.abf	0.0293134946255837
rs4360494	UTP11	ENSG00000183520.11_Nerve_Tibial	PP	PP.H4.abf	0.970684382243839
rs4360494	UTP11	ENSG00000183520.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	1.08984968216747e-36
rs4360494	UTP11	ENSG00000183520.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	0.610539750774902
rs4360494	UTP11	ENSG00000183520.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	4.07581737065253e-39
rs4360494	UTP11	ENSG00000183520.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.00189573065727081
rs4360494	UTP11	ENSG00000183520.11_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.387564518567828
rs4360494	UTP11	ENSG00000183520.11_Thyroid	PP	PP.H0.abf	2.55438917252992e-40
rs4360494	UTP11	ENSG00000183520.11_Thyroid	PP	PP.H1.abf	0.00014305911672514
rs4360494	UTP11	ENSG00000183520.11_Thyroid	PP	PP.H2.abf	7.81611140883458e-38
rs4360494	UTP11	ENSG00000183520.11_Thyroid	PP	PP.H3.abf	0.0428172609002898
rs4360494	UTP11	ENSG00000183520.11_Thyroid	PP	PP.H4.abf	0.95703967998299
rs4360494	UTP11	ENSG00000183520.11_Whole_Blood	PP	PP.H0.abf	4.76922379019996e-40
rs4360494	UTP11	ENSG00000183520.11_Whole_Blood	PP	PP.H1.abf	0.000267486922320071
rs4360494	UTP11	ENSG00000183520.11_Whole_Blood	PP	PP.H2.abf	3.39738087873898e-38
rs4360494	UTP11	ENSG00000183520.11_Whole_Blood	PP	PP.H3.abf	0.0180729076612804
rs4360494	UTP11	ENSG00000183520.11_Whole_Blood	PP	PP.H4.abf	0.981659605416401
rs449789	ENSG00000233682	ENSG00000233682.3_Artery_Tibial	PP	PP.H0.abf	9.82302044489736e-32
rs449789	ENSG00000233682	ENSG00000233682.3_Artery_Tibial	PP	PP.H1.abf	0.222158471966194
rs449789	ENSG00000233682	ENSG00000233682.3_Artery_Tibial	PP	PP.H2.abf	1.37794153198948e-32
rs449789	ENSG00000233682	ENSG00000233682.3_Artery_Tibial	PP	PP.H3.abf	0.0304162465160459
rs449789	ENSG00000233682	ENSG00000233682.3_Artery_Tibial	PP	PP.H4.abf	0.747425281517756
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	5.59084289438366e-32
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	0.125585281997495
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	1.35550659241728e-32
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.0296034916277796
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.844811226374732
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Muscularis	PP	PP.H0.abf	2.8880634195513e-33
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Muscularis	PP	PP.H1.abf	0.00609305371636276
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Muscularis	PP	PP.H2.abf	2.12141406879352e-32
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Muscularis	PP	PP.H3.abf	0.0438061527856389
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Muscularis	PP	PP.H4.abf	0.950100793497995
rs449789	FNDC1	ENSG00000164694.16_Artery_Aorta	PP	PP.H0.abf	3.33463941736827e-31
rs449789	FNDC1	ENSG00000164694.16_Artery_Aorta	PP	PP.H1.abf	0.733555607075033
rs449789	FNDC1	ENSG00000164694.16_Artery_Aorta	PP	PP.H2.abf	4.52652326349212e-33
rs449789	FNDC1	ENSG00000164694.16_Artery_Aorta	PP	PP.H3.abf	0.00970072430586672
rs449789	FNDC1	ENSG00000164694.16_Artery_Aorta	PP	PP.H4.abf	0.256743668619106
rs449789	FNDC1	ENSG00000164694.16_Artery_Tibial	PP	PP.H0.abf	1.58723100978149e-32
rs449789	FNDC1	ENSG00000164694.16_Artery_Tibial	PP	PP.H1.abf	0.0358969848193266
rs449789	FNDC1	ENSG00000164694.16_Artery_Tibial	PP	PP.H2.abf	2.60414608737314e-32
rs449789	FNDC1	ENSG00000164694.16_Artery_Tibial	PP	PP.H3.abf	0.0579895305581517
rs449789	FNDC1	ENSG00000164694.16_Artery_Tibial	PP	PP.H4.abf	0.906113484622518
rs449789	FNDC1	ENSG00000164694.16_Brain_Cerebellum	PP	PP.H0.abf	7.98909008821587e-32
rs449789	FNDC1	ENSG00000164694.16_Brain_Cerebellum	PP	PP.H1.abf	0.177348846475916
rs449789	FNDC1	ENSG00000164694.16_Brain_Cerebellum	PP	PP.H2.abf	8.08443617263097e-33
rs449789	FNDC1	ENSG00000164694.16_Brain_Cerebellum	PP	PP.H3.abf	0.0171410321480511
rs449789	FNDC1	ENSG00000164694.16_Brain_Cerebellum	PP	PP.H4.abf	0.805510121376027
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	7.32678507161378e-32
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	0.164579185417281
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	1.11574970688824e-32
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.0242515528045035
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.811169261778216
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Muscularis	PP	PP.H0.abf	3.05864344431826e-35
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Muscularis	PP	PP.H1.abf	6.45293267428575e-05
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Muscularis	PP	PP.H2.abf	4.71616333477637e-32
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Muscularis	PP	PP.H3.abf	0.0985972958905231
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Muscularis	PP	PP.H4.abf	0.90133817478273
rs449789	FNDC1	ENSG00000164694.16_Lung	PP	PP.H0.abf	2.90396561056842e-31
rs449789	FNDC1	ENSG00000164694.16_Lung	PP	PP.H1.abf	0.624266005815023
rs449789	FNDC1	ENSG00000164694.16_Lung	PP	PP.H2.abf	8.3252514852101e-33
rs449789	FNDC1	ENSG00000164694.16_Lung	PP	PP.H3.abf	0.0175386126011403
rs449789	FNDC1	ENSG00000164694.16_Lung	PP	PP.H4.abf	0.358195381583837
rs449789	WTAP	ENSG00000146457.14_Adipose_Subcutaneous	PP	PP.H0.abf	4.12225707995683e-31
rs449789	WTAP	ENSG00000146457.14_Adipose_Subcutaneous	PP	PP.H1.abf	0.898901868811889
rs449789	WTAP	ENSG00000146457.14_Adipose_Subcutaneous	PP	PP.H2.abf	1.62479115507721e-33
rs449789	WTAP	ENSG00000146457.14_Adipose_Subcutaneous	PP	PP.H3.abf	0.00344537665241057
rs449789	WTAP	ENSG00000146457.14_Adipose_Subcutaneous	PP	PP.H4.abf	0.0976527545356943
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Aorta	PP	PP.H0.abf	3.48690823310696e-33
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Aorta	PP	PP.H1.abf	0.000352521415772198
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Aorta	PP	PP.H2.abf	8.55212261722495e-31
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Aorta	PP	PP.H3.abf	0.0855466308760874
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Aorta	PP	PP.H4.abf	0.914100847708143
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Tibial	PP	PP.H0.abf	5.52461372969006e-35
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Tibial	PP	PP.H1.abf	5.56171865238534e-06
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Tibial	PP	PP.H2.abf	8.53048255830843e-32
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Tibial	PP	PP.H3.abf	0.00759537671421624
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Tibial	PP	PP.H4.abf	0.992399061567133
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	9.90095691358499e-23
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	0.0466922273064951
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	7.73480661184523e-24
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.002697070543655
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.950610702149849
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	8.07278370082179e-26
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	3.75890133767002e-05
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	1.19631248380246e-23
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.00457495948493198
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.995387451501692
rs7226020	ENSG00000261996	ENSG00000261996.1_Thyroid	PP	PP.H0.abf	5.13228930928865e-30
rs7226020	ENSG00000261996	ENSG00000261996.1_Thyroid	PP	PP.H1.abf	2.41022601770161e-09
rs7226020	ENSG00000261996	ENSG00000261996.1_Thyroid	PP	PP.H2.abf	8.05139235335915e-24
rs7226020	ENSG00000261996	ENSG00000261996.1_Thyroid	PP	PP.H3.abf	0.0027838792485292
rs7226020	ENSG00000261996	ENSG00000261996.1_Thyroid	PP	PP.H4.abf	0.997216118341251
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Subcutaneous	PP	PP.H0.abf	2.08540317269664e-29
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Subcutaneous	PP	PP.H1.abf	9.75684224895835e-09
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Subcutaneous	PP	PP.H2.abf	7.03598637227262e-24
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Subcutaneous	PP	PP.H3.abf	0.00229417606261328
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Subcutaneous	PP	PP.H4.abf	0.997705814180551
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Visceral_Omentum	PP	PP.H0.abf	3.37818973501719e-25
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Visceral_Omentum	PP	PP.H1.abf	0.000158140885529266
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Visceral_Omentum	PP	PP.H2.abf	7.3967817437331e-24
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.00246522821599804
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.997376630898472
